,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Dikarya,Ascomycota,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
O13853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,0,-0.0,0.181818181818,-0.0793650793651,False
O13854,0.0,0.0,0.0,0.14285714285700002,0.428571428571,0.0,0.428571428571,Opisthokonta,7,0,1.0042424730500001,2.0,0.0,False
O13855,0.0,0.0,0.0,0.46153846153800004,0.23076923076900002,0.0769230769231,0.23076923076900002,Eukaryota,13,0,1.23093162305,2.38461538462,-0.31746031746,False
O13856,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.4358974359,-0.170634920635,False
O13857,0.0,0.0,0.0,0.0,0.375,0.5,0.125,Dikarya,8,1,0.9743147528689999,1.88888888889,-0.87012987013,False
O13858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Opisthokonta,4,0,-0.0,0.0,0.0,False
O13861,0.0,0.0,0.615384615385,0.307692307692,0.0,0.0769230769231,0.0,Euk+Bac,13,0,0.8587409130060001,2.0,0.0,False
O13863,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Cellular_organisms,9,1,0.636514168295,0.6,0.75,False
O13864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
O13865,0.0,0.0,0.0,0.7272727272730001,0.272727272727,0.0,0.0,Eukaryota,11,0,0.585952618304,1.30909090909,0.388888888889,False
O13867,0.0769230769231,0.153846153846,0.38461538461499994,0.23076923076900002,0.153846153846,0.0,0.0,Euk+Bac,13,0,1.47913280743,2.10256410256,0.34523809523800003,False
O13868,0.0,0.166666666667,0.0,0.833333333333,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.820512820513,-0.126984126984,False
O13869,0.0,0.0,0.583333333333,0.416666666667,0.0,0.0,0.0,Euk+Bac,12,1,0.6791932659919999,1.02564102564,-0.15873015873,False
O13870,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.717948717949,-0.00793650793651,False
O13871,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.636514168295,0.769230769231,0.138888888889,True
O13872,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.07692307692,0.19444444444400003,False
O13873,0.0,0.0,0.0,0.909090909091,0.0909090909091,0.0,0.0,Eukaryota,11,2,0.304636097349,1.02564102564,0.666666666667,False
O13874,0.0,0.0,0.0,0.8,0.0,0.0,0.2,Eukaryota,5,1,0.500402423538,1.93333333333,-0.8,False
O13875,0.0,0.0,0.625,0.125,0.125,0.0,0.125,Euk+Bac,8,5,1.07354284641,2.41025641026,0.34920634920599997,False
O13876,0.0,0.0,0.0,0.75,0.166666666667,0.0,0.08333333333330001,Eukaryota,12,1,0.7214636866930001,1.76923076923,0.757936507937,False
O13877,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,0.0,Euk_Archaea,13,0,0.271189373042,0.307692307692,0.0555555555556,False
O13878,0.0,0.0,0.0,0.692307692308,0.0769230769231,0.0,0.23076923076900002,Eukaryota,13,0,0.790267968075,2.07692307692,0.14285714285700002,False
O13879,0.8,0.0,0.0,0.0,0.0,0.0,0.2,Cellular_organisms,5,4,0.500402423538,3.88888888889,0.181818181818,False
O13880,0.5,0.0,0.125,0.0,0.0,0.0,0.375,Cellular_organisms,8,4,0.9743147528689999,3.71212121212,0.187096774194,False
O13881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,2,1,-0.0,0.666666666667,,False
O13882,0.0,0.0,0.181818181818,0.0,0.272727272727,0.363636363636,0.181818181818,Dikarya,11,0,1.34211317891,2.50909090909,-0.164021164021,False
O13883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
O13889,0.0,0.08333333333330001,0.0,0.583333333333,0.33333333333299997,0.0,0.0,Eukaryota,12,0,0.887694275799,1.62121212121,1.4755760368700002,False
O13890,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.461538461538,0.08333333333330001,False
O13892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,7,0,-0.0,0.0,0.0,False
O13895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,0,-0.0,0.436363636364,-0.08862433862430001,False
O13896,0.08333333333330001,0.416666666667,0.0,0.5,0.0,0.0,0.0,Eukaryota,12,1,0.918427784993,0.692307692308,-0.107142857143,False
O13897,0.0,0.0,0.0,0.8,0.1,0.0,0.1,Eukaryota,10,0,0.6390318596500001,1.68888888889,0.047619047619,False
O13898,0.0,0.0,0.08333333333330001,0.33333333333299997,0.08333333333330001,0.25,0.25,Eukaryota,12,1,1.4735023850799998,3.07692307692,-0.37301587301600003,False
O13899,0.0,0.0,0.545454545455,0.45454545454499995,0.0,0.0,0.0,Euk+Bac,11,0,0.689009238477,1.09090909091,-0.185185185185,False
O13900,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.07692307692,0.0912698412698,False
O13901,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
O13902,0.0,0.0,0.833333333333,0.0,0.0,0.08333333333330001,0.08333333333330001,Euk+Bac,12,1,0.56608573896,2.05128205128,0.972222222222,False
O13903,0.0,0.25,0.0,0.75,0.0,0.0,0.0,Eukaryota,12,1,0.562335144619,0.769230769231,0.242063492063,False
O13904,0.0,0.0,0.0,0.45454545454499995,0.363636363636,0.0,0.181818181818,Eukaryota,11,0,1.03619878482,2.25454545455,0.46666666666699996,False
O13905,0.0,0.0,0.0,0.46153846153800004,0.153846153846,0.0,0.38461538461499994,Eukaryota,13,0,1.0123308390999999,2.35897435897,-0.313492063492,False
O13907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.846153846154,0.17857142857099997,False
O13908,0.222222222222,0.0,0.444444444444,0.0,0.222222222222,0.111111111111,0.0,Euk+Bac,9,0,1.27302833659,2.72222222222,-0.714285714286,False
O13909,0.0,0.0,0.0,0.0,0.0,0.923076923077,0.0769230769231,Dikarya,13,0,0.271189373042,0.153846153846,0.0277777777778,False
O13910,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.692307692308,-0.107142857143,False
O13911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,0.0555555555556,False
O13912,0.08333333333330001,0.0,0.08333333333330001,0.25,0.0,0.0,0.583333333333,Ascomycota,12,1,1.07513932401,3.30769230769,-0.0992063492063,False
O13914,0.75,0.0,0.08333333333330001,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,0.7214636866930001,0.564102564103,-0.0873015873016,False
O13915,0.0,0.0,0.0,0.75,0.125,0.0,0.125,Eukaryota,8,1,0.7356219397589999,1.94444444444,-0.2125,False
O13917,0.08333333333330001,0.08333333333330001,0.0,0.0,0.0,0.833333333333,0.0,Dikarya,12,1,0.56608573896,2.20512820513,0.48412698412699995,False
O13918,0.846153846154,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.0,Cellular_organisms,13,0,0.5359610497089999,1.02564102564,-0.00396825396825,False
O13919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,9,1,-0.0,0.866666666667,0.107142857143,False
O13920,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.02564102564,0.305555555556,False
O13921,0.666666666667,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,0,0.8675632284810001,1.21212121212,-0.222222222222,False
O13923,0.0,0.0,0.08333333333330001,0.833333333333,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.56608573896,1.02564102564,0.0992063492063,False
O13924,0.0,0.0,0.0,0.615384615385,0.307692307692,0.0,0.0769230769231,Eukaryota,13,0,0.8587409130060001,1.33333333333,-0.206349206349,False
O13926,0.0,0.0,0.0,0.45454545454499995,0.181818181818,0.0909090909091,0.272727272727,Eukaryota,11,1,1.2406842919499999,2.62121212121,-0.288479262673,False
O13928,0.0,0.0,0.0,0.38461538461499994,0.0769230769231,0.307692307692,0.23076923076900002,Eukaryota,13,0,1.2658567518700001,2.35897435897,0.769841269841,False
O13929,0.0,0.666666666667,0.0,0.25,0.0,0.0,0.08333333333330001,Euk_Archaea,12,1,0.8239592165009999,1.58974358974,-0.246031746032,False
O13930,0.0,0.0,0.0,0.0,0.538461538462,0.153846153846,0.307692307692,Opisthokonta,13,0,0.983961446001,1.0,-0.103174603175,False
O13931,0.0,0.0,0.0,0.0,0.0,0.888888888889,0.111111111111,Dikarya,9,1,0.34883209584299996,0.2,-0.07142857142860001,False
O13932,0.0,0.0,0.0,0.7272727272730001,0.0,0.181818181818,0.0909090909091,Eukaryota,11,1,0.7595473914749999,2.0303030303,-0.186175115207,False
O13933,0.0769230769231,0.0,0.23076923076900002,0.692307692308,0.0,0.0,0.0,Eukaryota,13,0,0.790267968075,1.07692307692,-0.166666666667,False
O13934,0.0,0.0,0.0,0.181818181818,0.0,0.7272727272730001,0.0909090909091,Dikarya,11,1,0.7595473914749999,1.89393939394,0.0433179723502,False
O13935,0.0769230769231,0.0769230769231,0.23076923076900002,0.615384615385,0.0,0.0,0.0,Eukaryota,13,0,1.03176711135,1.35897435897,-0.107142857143,False
O13936,0.0,0.153846153846,0.0769230769231,0.769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.6870920273800001,0.692307692308,-0.00396825396825,False
O13938,0.0,0.0,0.0,0.0,0.0,0.875,0.125,Dikarya,8,2,0.37677016125600005,0.911111111111,0.011904761904799999,False
O13939,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.461538461538,0.08333333333330001,False
O13940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,False
O13941,0.0,0.0,0.0,0.692307692308,0.0,0.153846153846,0.153846153846,Eukaryota,13,0,0.8305178252869999,1.66666666667,0.361111111111,False
O13942,0.0,0.0,0.0,0.5,0.0,0.25,0.25,Eukaryota,8,0,1.0397207708399998,2.14285714286,-0.307692307692,False
O13943,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,Eukaryota,12,1,0.286835983056,0.923076923077,0.166666666667,False
O13944,0.0,0.0,0.08333333333330001,0.5,0.25,0.08333333333330001,0.08333333333330001,Eukaryota,12,0,1.31437384301,2.39393939394,-0.255555555556,False
O13945,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Euk+Bac,8,2,0.6931471805600001,2.22222222222,1.36904761905,False
O13946,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,1.28205128205,-0.0952380952381,False
O13947,0.08333333333330001,0.0,0.75,0.166666666667,0.0,0.0,0.0,Euk+Bac,12,1,0.7214636866930001,0.564102564103,-0.0873015873016,False
O13950,0.0,0.0,0.0,0.615384615385,0.307692307692,0.0,0.0769230769231,Eukaryota,13,0,0.8587409130060001,1.84615384615,-0.0277777777778,False
O13951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,4,1,-0.0,0.8,-0.33333333333299997,False
O13952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,6,0,-0.0,0.0,0.0,False
O13953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.564102564103,0.0674603174603,False
O13955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.538461538462,-0.08333333333330001,False
O13956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
O13958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.538461538462,-0.031746031746,False
O13959,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
O13960,0.0,0.0,0.0,0.1,0.3,0.0,0.6,Ascomycota,10,1,0.897945724857,2.43636363636,-0.452380952381,False
O13961,0.0,0.0,0.0,0.0,0.111111111111,0.111111111111,0.777777777778,Ascomycota,9,2,0.6837389058490001,0.945454545455,-0.1,False
O13962,0.0,0.0,0.0,0.909090909091,0.0,0.0909090909091,0.0,Eukaryota,11,2,0.304636097349,0.948717948718,-0.14682539682499998,False
O13963,0.307692307692,0.692307692308,0.0,0.0,0.0,0.0,0.0,Euk_Archaea,13,0,0.61724176973,0.461538461538,-0.0198412698413,False
O13965,0.272727272727,0.0,0.272727272727,0.363636363636,0.0,0.0909090909091,0.0,Eukaryota,11,0,1.29454516584,2.18181818182,0.357142857143,False
O13966,0.583333333333,0.0,0.416666666667,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.6791932659919999,0.0,0.0,False
O13967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,9,0,-0.0,0.0,0.0,False
O13968,0.153846153846,0.0,0.538461538462,0.153846153846,0.153846153846,0.0,0.0,Euk+Bac,13,0,1.19723750156,2.05128205128,0.35317460317500005,False
O13969,0.538461538462,0.0769230769231,0.0,0.0,0.0,0.153846153846,0.23076923076900002,Cellular_organisms,13,0,1.15698764435,3.48717948718,0.18253968254,False
O13970,0.08333333333330001,0.0,0.833333333333,0.0,0.0,0.0,0.08333333333330001,Euk+Bac,12,1,0.56608573896,1.07692307692,0.19444444444400003,False
O13971,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.769230769231,-0.015873015873,False
O13972,0.307692307692,0.0769230769231,0.23076923076900002,0.153846153846,0.0769230769231,0.0,0.153846153846,Cellular_organisms,13,0,1.67159527802,2.89743589744,0.583333333333,False
O13973,0.0,0.0,0.0,0.428571428571,0.0,0.0,0.5714285714289999,Ascomycota,7,0,0.6829081047,2.28571428571,0.111111111111,False
O13974,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.02564102564,0.305555555556,False
O13977,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,Eukaryota,12,0,0.45056120886600004,1.13636363636,-0.16866359447,False
O13978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,10,0,-0.0,0.0,0.0,False
O13979,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,0.0,Eukaryota,9,0,0.636514168295,1.0,0.0,False
O13981,0.0,0.0,0.0,0.846153846154,0.0,0.0,0.153846153846,Eukaryota,13,0,0.42932302193099997,1.58974358974,0.37301587301600003,False
O13982,0.0,0.0,0.0909090909091,0.909090909091,0.0,0.0,0.0,Eukaryota,11,2,0.304636097349,0.717948717949,-0.05952380952380001,False
O13983,0.846153846154,0.0,0.0,0.153846153846,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.846153846154,-0.130952380952,True
O13984,0.33333333333299997,0.0,0.666666666667,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.636514168295,0.0,0.0,False
O13985,0.08333333333330001,0.08333333333330001,0.0,0.833333333333,0.0,0.0,0.0,Eukaryota,12,1,0.56608573896,1.12820512821,-0.17460317460299998,False
O13986,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.166666666667,Eukaryota,12,1,0.45056120886600004,1.28205128205,0.472222222222,False
O13987,0.0,0.0,0.0,0.5,0.1,0.4,0.0,Eukaryota,10,1,0.9433483923289999,2.29090909091,-0.08333333333330001,False
O13988,0.0,0.0,0.0,0.166666666667,0.416666666667,0.0,0.416666666667,Opisthokonta,12,0,1.02818385933,1.66666666667,-0.020276497695900002,False
O13989,0.0,0.0,0.0,0.916666666667,0.0,0.0,0.08333333333330001,Eukaryota,12,1,0.286835983056,0.769230769231,0.138888888889,False
O13990,0.0,0.0,0.307692307692,0.0769230769231,0.0,0.38461538461499994,0.23076923076900002,Dikarya,13,0,1.2658567518700001,3.30769230769,0.15873015873,False
O13991,0.272727272727,0.0,0.7272727272730001,0.0,0.0,0.0,0.0,Euk+Bac,11,0,0.585952618304,0.0,0.0,True
O13992,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,Dikarya,11,0,0.474139313058,0.327272727273,0.16,False
O13993,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,Eukaryota,12,1,0.286835983056,0.974358974359,0.00396825396825,False
O13994,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Dikarya,10,0,0.500402423538,0.355555555556,0.309523809524,False
O13995,0.0,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,Eukaryota,13,0,0.271189373042,0.589743589744,0.011904761904799999,False
O13996,0.0909090909091,0.0909090909091,0.7272727272730001,0.0,0.0,0.0909090909091,0.0,Euk+Bac,11,1,0.885574151577,2.09090909091,1.50967741935,True
O13997,0.0769230769231,0.0,0.0769230769231,0.769230769231,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.793730055158,1.5641025641,-0.035714285714300006,False
O13998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,6,7,-0.0,1.20512820513,0.32936507936500004,False
O14000,0.416666666667,0.0,0.416666666667,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,1.02818385933,0.564102564103,-0.0873015873016,False
O14002,0.363636363636,0.0,0.363636363636,0.0909090909091,0.0,0.0909090909091,0.0909090909091,Cellular_organisms,11,0,1.3896811919799998,2.58181818182,-0.106666666667,False
O14003,0.23076923076900002,0.0769230769231,0.153846153846,0.538461538462,0.0,0.0,0.0,Eukaryota,13,0,1.15698764435,1.05128205128,-0.111111111111,False
O14006,0.08333333333330001,0.0,0.75,0.166666666667,0.0,0.0,0.0,Euk+Bac,12,0,0.7214636866930001,0.909090909091,-0.11059907834100001,False
O14007,0.5,0.33333333333299997,0.0,0.166666666667,0.0,0.0,0.0,Cellular_organisms,12,1,1.0114042647100001,0.820512820513,-0.126984126984,False
O14008,0.0,0.0,0.166666666667,0.666666666667,0.166666666667,0.0,0.0,Eukaryota,6,1,0.8675632284810001,1.80952380952,0.936363636364,False
O14009,0.0,0.0,0.0,0.45454545454499995,0.272727272727,0.272727272727,0.0,Eukaryota,11,0,1.0670895187799998,1.52727272727,-0.133333333333,False
O14010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,2,1,-0.0,0.0,0.0,False
O14011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.589743589744,0.0634920634921,False
O14012,0.0,0.0,0.0,0.5,0.166666666667,0.08333333333330001,0.25,Eukaryota,12,0,1.1988493129100002,2.22727272727,-0.255555555556,False
O14013,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ascomycota,2,1,0.6931471805600001,0.666666666667,,False
O14014,0.0,0.0,0.0,0.4,0.5,0.0,0.1,Opisthokonta,10,0,0.9433483923289999,1.64444444444,-0.28,False
O14016,0.0,0.0,0.0,0.4,0.2,0.2,0.2,Eukaryota,10,1,1.33217904021,2.47272727273,0.133333333333,False
O14017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,1,2,-0.0,2.66666666667,,False
O14018,0.846153846154,0.0,0.0,0.153846153846,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.564102564103,-0.0873015873016,False
O14019,0.0,0.0,0.0,0.555555555556,0.0,0.444444444444,0.0,Eukaryota,9,4,0.6869615765970001,1.84615384615,0.07539682539680001,False
O14021,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,Eukaryota,6,0,0.636514168295,1.06666666667,,False
O14022,0.0,0.0,0.375,0.625,0.0,0.0,0.0,Eukaryota,8,0,0.661563238158,1.64285714286,0.0416666666667,False
O14023,0.583333333333,0.416666666667,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,0.6791932659919999,0.512820512821,-0.0277777777778,False
O14026,0.0,0.0,0.0,0.9,0.1,0.0,0.0,Eukaryota,10,0,0.325082973391,1.2,-0.25,False
O14027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,12,1,-0.0,0.0,0.0,True
O14028,0.307692307692,0.0,0.538461538462,0.0,0.0,0.0769230769231,0.0769230769231,Euk+Bac,13,0,1.09059947378,1.84615384615,-0.234126984127,False
O14029,0.0,0.0,0.0,0.615384615385,0.0769230769231,0.23076923076900002,0.0769230769231,Eukaryota,13,0,1.03176711135,1.82051282051,-0.0238095238095,False
O14031,0.0,0.0,0.0,0.7272727272730001,0.0,0.272727272727,0.0,Eukaryota,11,2,0.585952618304,1.53846153846,0.6904761904760001,False
O14032,0.0,0.0,0.0,0.4,0.2,0.0,0.4,Ascomycota,10,0,1.05492016799,2.13333333333,1.35714285714,False
O14033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,10,1,-0.0,0.727272727273,-0.133333333333,False
O14034,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Ascomycota,2,2,0.6931471805600001,4.5,-0.33333333333299997,False
O14035,0.8,0.1,0.1,0.0,0.0,0.0,0.0,Cellular_organisms,10,0,0.6390318596500001,0.2,0.25,True
O14036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,0.111111111111,False
O14037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,1.02564102564,-0.0555555555556,False
O14038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,8,2,-0.0,0.911111111111,1.0595238095200001,False
O14039,0.08333333333330001,0.25,0.0,0.666666666667,0.0,0.0,0.0,Eukaryota,12,1,0.8239592165009999,0.948717948718,-0.0952380952381,False
O14040,0.3,0.0,0.4,0.1,0.2,0.0,0.0,Euk+Bac,10,2,1.2798542258299999,2.10606060606,0.2,False
O14041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,6,2,-0.0,0.857142857143,0.25,False
O14042,0.0,0.0,0.0,0.7272727272730001,0.181818181818,0.0909090909091,0.0,Eukaryota,11,1,0.7595473914749999,0.984848484848,0.4,False
O14044,0.0,0.45454545454499995,0.0,0.545454545455,0.0,0.0,0.0,Eukaryota,11,2,0.689009238477,0.820512820513,-0.07539682539680001,False
O14045,0.307692307692,0.0,0.23076923076900002,0.307692307692,0.0,0.153846153846,0.0,Cellular_organisms,13,0,1.3516811946899998,2.4358974359,0.706349206349,False
O14046,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.564102564103,0.015873015873,False
O14047,0.0,0.25,0.0,0.5,0.25,0.0,0.0,Eukaryota,4,5,1.0397207708399998,2.5,-0.225,False
O14048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,-0.0793650793651,False
O14049,0.0,0.777777777778,0.0,0.222222222222,0.0,0.0,0.0,Euk_Archaea,9,1,0.529706199058,0.666666666667,0.17857142857099997,False
O14050,0.0,0.0,0.0,0.45454545454499995,0.181818181818,0.272727272727,0.0909090909091,Eukaryota,11,2,1.2406842919499999,2.33333333333,0.361111111111,False
O14053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,11,2,-0.0,0.461538461538,-0.0198412698413,False
O14055,0.166666666667,0.75,0.0,0.08333333333330001,0.0,0.0,0.0,Euk_Archaea,12,1,0.7214636866930001,0.538461538462,0.07142857142860001,False
O14056,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0909090909091,Eukaryota,11,0,0.304636097349,1.16363636364,0.52,False
O14057,0.08333333333330001,0.0,0.916666666667,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.286835983056,0.0,0.0,False
O14059,0.0,0.0,0.769230769231,0.0,0.23076923076900002,0.0,0.0,Euk+Bac,13,0,0.5402041423889999,1.92307692308,-0.0396825396825,True
O14061,0.0,0.0,0.0,0.4,0.6,0.0,0.0,Opisthokonta,5,0,0.6730116670090001,1.8,0.75,False
O14062,0.1,0.0,0.0,0.9,0.0,0.0,0.0,Eukaryota,10,1,0.325082973391,0.363636363636,-0.15873015873,False
O14063,0.0,0.0769230769231,0.0,0.846153846154,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.5359610497089999,1.0,0.309523809524,False
O14064,0.0,0.0,0.0,0.33333333333299997,0.583333333333,0.08333333333330001,0.0,Opisthokonta,12,0,0.887694275799,1.62121212121,0.1,False
O14065,0.0,0.0,0.0,0.8,0.1,0.0,0.1,Eukaryota,10,0,0.6390318596500001,1.66666666667,0.535714285714,False
O14066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ascomycota,6,0,-0.0,0.0,0.0,False
O14068,0.0,0.0,0.0,0.0,0.0,0.888888888889,0.111111111111,Dikarya,9,1,0.34883209584299996,0.2,-0.07142857142860001,False
O14069,0.0,0.0,0.0,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,Eukaryota,12,1,0.56608573896,1.17948717949,0.33333333333299997,False
O14072,0.0,0.0,0.23076923076900002,0.769230769231,0.0,0.0,0.0,Eukaryota,13,0,0.5402041423889999,0.769230769231,0.190476190476,False
O14073,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.769230769231,0.138888888889,False
O14074,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,Eukaryota,6,0,0.636514168295,1.06666666667,-0.14285714285700002,False
O14075,0.0769230769231,0.0769230769231,0.538461538462,0.153846153846,0.153846153846,0.0,0.0,Euk+Bac,13,0,1.30387552934,2.0,-0.206349206349,False
O14076,0.0,0.0,0.0,0.4,0.6,0.0,0.0,Opisthokonta,5,0,0.6730116670090001,1.2,-0.5,False
O14077,0.0,0.0,0.923076923077,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.271189373042,0.307692307692,0.0555555555556,False
O14078,0.5,0.0,0.5,0.0,0.0,0.0,0.0,Cellular_organisms,6,2,0.6931471805600001,0.25,-0.145833333333,False
O14079,0.0,0.0,0.0,0.2,0.0,0.0,0.8,Ascomycota,5,1,0.500402423538,1.6,-0.214285714286,False
O14081,0.0,0.0,0.444444444444,0.222222222222,0.0,0.222222222222,0.111111111111,Euk+Bac,9,2,1.27302833659,3.6,1.25132275132,False
O14082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Dikarya,9,1,-0.0,1.2,-0.428571428571,False
O14084,0.0,0.0,0.5,0.166666666667,0.08333333333330001,0.08333333333330001,0.166666666667,Euk+Bac,12,0,1.35797785499,3.31818181818,1.14746543779,True
O14085,0.0,0.0,0.0,0.08333333333330001,0.5,0.25,0.166666666667,Opisthokonta,12,0,1.1988493129100002,1.16666666667,0.0101382488479,False
O14086,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,Eukaryota,13,0,0.42932302193099997,0.846153846154,-0.130952380952,False
O14087,0.0,0.0,0.111111111111,0.111111111111,0.0,0.666666666667,0.111111111111,Dikarya,9,1,1.0027182645200001,2.66666666667,-0.42,False
