,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Protostomia,Ecdysozoa,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
D0VWL6,0.0,0.0,0.0,0.181818181818,0.181818181818,0.545454545455,0.0,0.0909090909091,Eumetazoa,11,0,1.16851840574,1.96363636364,0.3,False
D0Z5P0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,Ecdysozoa,4,9,1.3862943611200003,3.76923076923,0.242063492063,False
D2N112,0.14285714285700002,0.0,0.0,0.8571428571430001,0.0,0.0,0.0,0.0,Eukaryota,7,0,0.410116318288,1.04761904762,-0.281818181818,False
D5MCN2,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,0,0.286835983056,0.636363636364,0.10506912442399999,False
D6R8W4,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,Eukaryota,5,1,0.950270539233,2.93333333333,1.6,False
D6R8W9,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,12,1,0.562335144619,2.12820512821,-0.17460317460299998,False
D6RYD5,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,Opisthokonta,6,0,0.45056120886600004,0.666666666667,-0.357142857143,False
D6RYD7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
D6RYE3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,9,3,-0.0,1.69696969697,1.4967741935499999,True
D6VPA1,0.0,0.0,0.0,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Eukaryota,12,0,0.286835983056,1.62121212121,0.5888888888889999,False
D7SFJ0,0.23076923076900002,0.0,0.153846153846,0.538461538462,0.0,0.0769230769231,0.0,0.0,Eukaryota,13,0,1.15698764435,2.15384615385,0.0277777777778,True
D7SFK1,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,Ecdysozoa,8,1,1.0397207708399998,4.44444444444,-0.111111111111,False
D9N120,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,0,-0.0,1.0,,False
D9PTP5,0.0,0.0769230769231,0.0,0.23076923076900002,0.615384615385,0.0769230769231,0.0,0.0,Opisthokonta,13,0,1.03176711135,2.02564102564,-0.107142857143,False
E0DBK9,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,Eukaryota,5,0,0.6730116670090001,1.8,,False
E0DBL0,0.0,0.0,0.38461538461499994,0.538461538462,0.0,0.0,0.0,0.0769230769231,Eukaryota,13,0,0.898137003188,2.38461538462,0.14682539682499998,False
E0R7L2,0.0,0.0,0.0909090909091,0.909090909091,0.0,0.0,0.0,0.0,Eukaryota,11,2,0.304636097349,1.20512820513,0.0198412698413,False
E1B6T7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,2,-0.0,5.16666666667,-0.33333333333299997,False
O01159,0.0,0.0,0.0,0.23076923076900002,0.153846153846,0.615384615385,0.0,0.0,Eumetazoa,13,0,0.925129083572,2.41025641026,1.0714285714299998,False
O01257,0.0,0.0,0.0,0.375,0.25,0.125,0.0,0.25,Eukaryota,8,0,1.32088834315,3.53571428571,-0.8666666666670001,False
O01258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
O01259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.307692307692,0.0555555555556,False
O01260,0.0,0.0,0.0,0.692307692308,0.0,0.307692307692,0.0,0.0,Eukaryota,13,0,0.61724176973,2.82051282051,-0.33333333333299997,False
O01299,0.0,0.0,0.0,0.222222222222,0.0,0.444444444444,0.0,0.33333333333299997,Eumetazoa,9,0,1.06085694716,2.94444444444,-0.222222222222,False
O01300,0.0,0.0,0.0,0.0,0.8181818181820001,0.0909090909091,0.0,0.0909090909091,Opisthokonta,11,0,0.60016607316,1.41818181818,0.384920634921,False
O01302,0.0,0.0,0.33333333333299997,0.666666666667,0.0,0.0,0.0,0.0,Eukaryota,3,1,0.636514168295,2.66666666667,,False
O01312,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,Eukaryota,8,1,0.37677016125600005,1.16666666667,-0.38961038960999994,False
O01320,0.0,0.0,0.846153846154,0.0769230769231,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.5359610497089999,1.30769230769,0.416666666667,True
O01322,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,Eukaryota,5,0,0.500402423538,1.4,,False
O01323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,0.0,0.0,False
O01324,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,Eukaryota,3,2,0.636514168295,2.6,-1.08333333333,False
O01325,0.0,0.0,0.0,0.666666666667,0.166666666667,0.166666666667,0.0,0.0,Eukaryota,6,1,0.8675632284810001,2.66666666667,2.1,False
O01326,0.0,0.0,0.46153846153800004,0.23076923076900002,0.0769230769231,0.23076923076900002,0.0,0.0,Euk+Bac,13,0,1.23093162305,3.38461538462,0.5595238095239999,False
O01331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,5.0,,False
O01393,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.0,0.5714285714289999,Ecdysozoa,7,0,0.6829081047,1.14285714286,-0.33333333333299997,False
O01422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.307692307692,-0.047619047619,False
O01426,0.0,0.416666666667,0.0,0.583333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.6791932659919999,0.538461538462,0.22619047619000002,False
O01427,0.0,0.0,0.222222222222,0.777777777778,0.0,0.0,0.0,0.0,Eukaryota,9,3,0.529706199058,1.28787878788,-0.022222222222199998,False
O01429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,0,-0.0,0.6,-0.166666666667,False
O01435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,0,-0.0,0.666666666667,,False
O01441,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,Eukaryota,12,0,1.0397207708399998,2.56060606061,-0.37777777777800003,False
O01443,0.0,0.0,0.0,0.181818181818,0.545454545455,0.272727272727,0.0,0.0,Opisthokonta,11,0,0.994923632572,2.0,0.654761904762,False
O01446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,0.0,,False
O01448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,0.0,,False
O01449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,1.0,,False
O01457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,1,-0.0,2.0,,False
O01460,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,2,-0.0,4.66666666667,0.0,False
O01461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,5,0,-0.0,0.0,0.0,False
O01464,0.0,0.0,0.555555555556,0.111111111111,0.222222222222,0.111111111111,0.0,0.0,Euk+Bac,9,0,1.1490596969700002,3.33333333333,-0.1875,True
O01467,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,4,0,0.562335144619,2.5,3.66666666667,False
O01470,0.0,0.0,0.0,0.25,0.0,0.625,0.0,0.125,Eumetazoa,8,0,0.900256051269,2.75,-0.583333333333,False
O01479,0.0,0.0,0.0,0.153846153846,0.153846153846,0.692307692308,0.0,0.0,Eumetazoa,13,0,0.8305178252869999,1.51282051282,-0.0793650793651,False
O01481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,4.0,-3.0,False
O01482,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,4.0,-3.0,False
O01483,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,Eukaryota,10,0,0.500402423538,1.53333333333,-0.25,False
O01485,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.435897435897,-0.015873015873,False
O01486,0.0,0.0,0.0,0.444444444444,0.0,0.444444444444,0.0,0.111111111111,Eumetazoa,9,0,0.9649629230069999,3.16666666667,0.0,False
O01488,0.0,0.0,0.0,0.33333333333299997,0.0,0.555555555556,0.0,0.111111111111,Eumetazoa,9,0,0.9368883075390001,2.94444444444,0.666666666667,False
O01489,0.0,0.0,0.0,0.714285714286,0.0,0.28571428571400004,0.0,0.0,Eukaryota,7,1,0.598269588585,1.71428571429,0.666666666667,False
O01493,0.0,0.0,0.0,0.625,0.125,0.125,0.0,0.125,Eukaryota,8,1,1.07354284641,3.11111111111,0.444444444444,False
O01497,0.0,0.0,0.777777777778,0.111111111111,0.111111111111,0.0,0.0,0.0,Euk+Bac,9,0,0.6837389058490001,1.77777777778,0.222222222222,True
O01498,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,0.0,0.0,Opisthokonta,12,0,0.45056120886600004,0.772727272727,0.133333333333,False
O01501,0.0,0.0,0.0,0.555555555556,0.33333333333299997,0.111111111111,0.0,0.0,Eukaryota,9,4,0.9368883075390001,2.35897435897,0.40873015873,False
O01502,0.1,0.0,0.7,0.0,0.2,0.0,0.0,0.0,Euk+Bac,10,0,0.8018185525429999,1.77777777778,0.23809523809500002,True
O01503,0.0769230769231,0.0,0.38461538461499994,0.153846153846,0.0,0.38461538461499994,0.0,0.0,Euk+Bac,13,0,1.22028216627,4.20512820513,0.793650793651,False
O01504,0.0,0.181818181818,0.0,0.545454545455,0.272727272727,0.0,0.0,0.0,Eukaryota,11,1,0.994923632572,1.80303030303,0.358525345622,False
O01505,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,Eumetazoa,4,0,0.562335144619,1.66666666667,1.0,False
O01506,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,Eumetazoa,5,0,0.6730116670090001,3.0,-1.25,False
O01510,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,Eukaryota,10,0,0.325082973391,1.22222222222,-0.297619047619,False
O01512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,5,0,-0.0,0.6,-0.25,False
O01513,0.166666666667,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,0.769230769231,0.190476190476,False
O01514,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.12820512821,-0.17460317460299998,False
O01519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,5,0,-0.0,0.6,1.0,False
O01521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,2,-0.0,0.0,,False
O01524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,-0.0436507936508,False
O01527,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Ecdysozoa,2,2,0.6931471805600001,4.33333333333,-2.5,False
O01530,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,1,-0.0,2.6,4.83333333333,False
O01531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,2,-0.0,1.6,1.92857142857,False
O01532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,1,-0.0,1.4,1.8333333333300001,False
O01533,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,Eumetazoa,3,1,0.636514168295,3.5,0.0,False
O01537,0.375,0.0,0.625,0.0,0.0,0.0,0.0,0.0,Euk+Bac,8,2,0.661563238158,2.77777777778,0.5,True
O01541,0.615384615385,0.0,0.23076923076900002,0.153846153846,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.925129083572,0.564102564103,-0.0873015873016,False
O01542,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,Eukaryota,10,0,0.950270539233,2.71111111111,2.0595238095200004,False
O01545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Opisthokonta,1,0,-0.0,None,,False
O01546,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,Eumetazoa,5,2,0.6730116670090001,4.7619047619,-0.0277777777778,False
O01550,0.33333333333299997,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,Cellular_organisms,3,1,1.09861228867,1.66666666667,,False
O01555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,2,2,-0.0,4.0,,False
O01556,0.0,0.0,0.0,0.666666666667,0.0,0.33333333333299997,0.0,0.0,Eukaryota,3,3,0.636514168295,4.0,1.0714285714299998,False
O01557,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Eukaryota,4,2,0.562335144619,3.8,-0.107142857143,False
O01558,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,5.0,,False
O01560,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,Eumetazoa,4,0,0.6931471805600001,3.33333333333,5.0,False
O01566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,8.0,,False
O01571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,0,-0.0,None,,False
O01574,0.166666666667,0.0,0.166666666667,0.33333333333299997,0.0,0.33333333333299997,0.0,0.0,Eumetazoa,6,1,1.32966134885,4.19047619048,0.7818181818179999,False
O01576,0.0,0.0,0.1,0.7,0.1,0.1,0.0,0.0,Eukaryota,10,1,0.940447988655,2.21818181818,-0.113333333333,False
O01577,0.0,0.0,0.08333333333330001,0.916666666667,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.461538461538,-0.07142857142860001,False
O01578,0.0,0.0,0.0,0.916666666667,0.08333333333330001,0.0,0.0,0.0,Eukaryota,12,1,0.286835983056,0.589743589744,0.011904761904799999,False
O01579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,5,0,-0.0,0.0,,False
O01580,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.166666666667,Eumetazoa,6,1,0.45056120886600004,1.14285714286,0.638888888889,False
O01581,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,0.0,Euk+Bac,12,1,0.45056120886600004,1.15384615385,-0.0238095238095,True
O01582,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,4,0,-0.0,0.0,0.0,False
O01583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,9,-0.0,3.28205128205,-0.301587301587,False
O01584,0.0,0.0,0.25,0.5,0.125,0.125,0.0,0.0,Eukaryota,8,0,1.21300756598,3.14285714286,-0.541666666667,False
O01585,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,3,1,-0.0,2.0,-1.33333333333,False
O01586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,3.33333333333,-2.5,False
O01590,0.153846153846,0.0,0.692307692308,0.0769230769231,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.937155853066,1.46153846154,0.444444444444,True
O01591,0.625,0.0,0.125,0.25,0.0,0.0,0.0,0.0,Cellular_organisms,8,2,0.900256051269,2.28888888889,1.1547619047600002,False
O01592,0.666666666667,0.0,0.33333333333299997,0.0,0.0,0.0,0.0,0.0,Cellular_organisms,9,1,0.636514168295,0.8,1.0,True
O01593,0.5,0.0,0.4,0.0,0.1,0.0,0.0,0.0,Cellular_organisms,10,1,0.9433483923289999,2.32727272727,0.206349206349,True
O01594,0.428571428571,0.0,0.428571428571,0.0,0.14285714285700002,0.0,0.0,0.0,Cellular_organisms,7,3,1.0042424730500001,3.57777777778,3.20238095238,True
O01596,0.0,0.0,0.0,0.28571428571400004,0.0,0.714285714286,0.0,0.0,Eumetazoa,7,0,0.598269588585,2.38095238095,-0.536363636364,False
O01598,0.0,0.0,0.5,0.33333333333299997,0.0,0.166666666667,0.0,0.0,Euk+Bac,6,1,1.0114042647100001,2.57142857143,2.15454545455,False
O01601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,0,-0.0,None,,False
O01602,0.7272727272730001,0.0,0.181818181818,0.0909090909091,0.0,0.0,0.0,0.0,Cellular_organisms,11,0,0.7595473914749999,0.727272727273,-0.31746031746,False
O01607,0.28571428571400004,0.14285714285700002,0.28571428571400004,0.14285714285700002,0.0,0.14285714285700002,0.0,0.0,Cellular_organisms,7,0,1.54982604588,2.7619047619,6.63333333333,False
O01610,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,Euk+Bac,4,1,0.562335144619,0.4,,False
O01614,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,Eukaryota,4,3,1.0397207708399998,2.66666666667,-0.7,False
O01615,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,Eukaryota,4,5,0.562335144619,2.72222222222,1.11111111111,False
O01616,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,Eukaryota,5,0,1.33217904021,3.8,0.08333333333330001,False
O01617,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Ecdysozoa,2,2,0.6931471805600001,4.33333333333,2.0,False
O01619,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,Eukaryota,10,0,0.325082973391,0.8,0.0,False
O01623,0.0,0.0,0.111111111111,0.555555555556,0.0,0.33333333333299997,0.0,0.0,Eukaryota,9,2,0.9368883075390001,3.2,-0.513333333333,False
O01630,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,Opisthokonta,4,0,0.6931471805600001,1.83333333333,-0.33333333333299997,False
O01634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,4,1,-0.0,0.8,-0.5,False
O01635,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,Eumetazoa,10,0,0.325082973391,0.933333333333,0.5714285714289999,False
O01658,0.0,0.0,0.272727272727,0.7272727272730001,0.0,0.0,0.0,0.0,Eukaryota,11,0,0.585952618304,0.872727272727,-0.177248677249,False
O01659,0.0,0.0,0.0,0.375,0.0,0.5,0.0,0.125,Eumetazoa,8,0,0.9743147528689999,3.71428571429,-0.5,False
O01660,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,0.0,,False
O01661,0.0,0.0,0.0,0.0,0.583333333333,0.416666666667,0.0,0.0,Opisthokonta,12,1,0.6791932659919999,0.692307692308,0.0992063492063,False
O01662,0.0,0.0,0.5,0.0,0.0,0.33333333333299997,0.0,0.166666666667,Euk+Bac,6,0,1.0114042647100001,5.4,-1.92857142857,False
O01664,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,Eumetazoa,10,0,0.325082973391,0.933333333333,0.5714285714289999,False
O01683,0.0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,Eukaryota,10,1,0.6390318596500001,1.56363636364,1.90740740741,False
O01685,0.46153846153800004,0.0,0.153846153846,0.38461538461499994,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,1.0123308390999999,1.02564102564,-0.15873015873,False
O01686,0.0,0.0,0.0,0.7272727272730001,0.0,0.272727272727,0.0,0.0,Eukaryota,11,1,0.585952618304,2.5,0.0,False
O01692,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,Eukaryota,12,1,0.6931471805600001,0.538461538462,-0.08333333333330001,False
O01699,0.0,0.0,0.125,0.25,0.25,0.25,0.0,0.125,Opisthokonta,8,1,1.5595811562600002,4.27777777778,-0.4,False
O01700,0.0,0.0,0.08333333333330001,0.5,0.33333333333299997,0.08333333333330001,0.0,0.0,Eukaryota,12,1,1.1269287948,2.69230769231,-0.210317460317,False
O01704,0.0,0.0,0.153846153846,0.46153846153800004,0.0769230769231,0.307692307692,0.0,0.0,Eukaryota,13,0,1.2047933096899999,3.30769230769,0.880952380952,False
O01705,0.0,0.0,0.1,0.7,0.0,0.2,0.0,0.0,Eukaryota,10,1,0.8018185525429999,2.4,-0.0873015873016,False
O01706,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,Eukaryota,5,4,0.500402423538,2.83333333333,0.7402597402600001,False
O01709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,1,0,-0.0,None,,False
O01733,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,0.0,Eukaryota,6,1,0.45056120886600004,1.52380952381,2.05454545455,False
O01734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ecdysozoa,5,1,-0.0,0.666666666667,-0.357142857143,False
O01735,0.0,0.0,0.08333333333330001,0.666666666667,0.0,0.25,0.0,0.0,Eukaryota,12,1,0.8239592165009999,2.71794871795,1.4880952381,False
O01736,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,Eukaryota,5,3,0.500402423538,2.0,1.4358974359,False
O01737,0.0,0.0,0.46153846153800004,0.46153846153800004,0.0,0.0769230769231,0.0,0.0,Euk+Bac,13,0,0.911017539713,2.38461538462,0.0436507936508,True
O01738,0.0,0.0,0.0,0.46153846153800004,0.46153846153800004,0.0769230769231,0.0,0.0,Opisthokonta,13,0,0.911017539713,1.74358974359,-0.11507936507899999,False
O01739,0.0,0.0,0.833333333333,0.0,0.166666666667,0.0,0.0,0.0,Euk+Bac,6,1,0.45056120886600004,2.38095238095,,False
O01755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,6,2,-0.0,2.0,3.5,False
O01757,0.615384615385,0.307692307692,0.0,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.8587409130060001,0.666666666667,-0.0515873015873,False
O01758,0.1,0.0,0.7,0.0,0.0,0.2,0.0,0.0,Euk+Bac,10,2,0.8018185525429999,3.80303030303,1.6967741935499998,True
O01759,0.0,0.0,0.0,0.888888888889,0.0,0.111111111111,0.0,0.0,Eukaryota,9,4,0.34883209584299996,1.79487179487,0.392857142857,False
O01761,0.0,0.0,0.0,0.125,0.0,0.875,0.0,0.0,Eumetazoa,8,2,0.37677016125600005,2.24444444444,0.26,False
O01763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,0.08333333333330001,False
O01767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,3,2,-0.0,2.2,,False
O01768,0.0,0.0,0.0,0.222222222222,0.0,0.33333333333299997,0.0,0.444444444444,Ecdysozoa,9,3,1.06085694716,3.66666666667,0.9777777777779999,False
O01773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,4,0,-0.0,0.666666666667,,False
O01774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,7,1,-0.0,1.53571428571,-0.645833333333,False
O01775,0.14285714285700002,0.0,0.5714285714289999,0.28571428571400004,0.0,0.0,0.0,0.0,Euk+Bac,7,5,0.955699891113,3.42424242424,0.777777777778,True
O01776,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,Eukaryota,10,1,0.325082973391,1.70909090909,-0.6441798941800001,False
O01777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,1.0,,False
O01789,0.181818181818,0.0909090909091,0.363636363636,0.363636363636,0.0,0.0,0.0,0.0,Euk+Bac,11,1,1.26365443188,1.07575757576,-0.166666666667,False
O01795,0.0,0.0,0.555555555556,0.33333333333299997,0.0,0.111111111111,0.0,0.0,Euk+Bac,9,0,0.9368883075390001,2.72222222222,2.09090909091,False
O01798,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,Eukaryota,5,0,0.950270539233,2.4,,False
O01799,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,2.0,,False
O01802,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,Euk_Archaea,12,1,0.562335144619,0.461538461538,-0.07142857142860001,False
O01803,0.0,0.0,0.0769230769231,0.923076923077,0.0,0.0,0.0,0.0,Eukaryota,13,0,0.271189373042,0.461538461538,-0.0198412698413,False
O01804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Euk+Bac,9,2,-0.0,0.654545454545,-0.0238095238095,True
O01805,0.0,0.0,0.692307692308,0.153846153846,0.153846153846,0.0,0.0,0.0,Euk+Bac,13,0,0.8305178252869999,1.94871794872,0.472222222222,True
O01806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,-0.0238095238095,False
O01808,0.0,0.0,0.0,0.846153846154,0.0,0.153846153846,0.0,0.0,Eukaryota,13,0,0.42932302193099997,1.79487179487,-0.277777777778,False
O01810,0.0,0.0,0.0,0.888888888889,0.0,0.111111111111,0.0,0.0,Eukaryota,9,2,0.34883209584299996,1.56363636364,1.4708994709,False
O01811,0.0,0.0,0.666666666667,0.0,0.166666666667,0.166666666667,0.0,0.0,Euk+Bac,6,3,0.8675632284810001,4.11111111111,2.44444444444,False
O01812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,9,1,-0.0,0.0,0.0,False
O01813,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,5,3,-0.0,0.785714285714,0.0952380952381,False
O01814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,9,1,-0.0,0.0,0.0,False
O01815,0.846153846154,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,Cellular_organisms,13,0,0.5359610497089999,0.461538461538,-0.07142857142860001,False
O01816,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,Eukaryota,12,0,0.562335144619,1.66666666667,0.22304147465399998,False
O01818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,1,1,-0.0,1.0,,False
O01820,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,2,1,-0.0,4.0,6.0,False
O01824,0.0769230769231,0.0,0.769230769231,0.153846153846,0.0,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,0.564102564103,-0.0873015873016,False
O01826,0.23076923076900002,0.23076923076900002,0.153846153846,0.307692307692,0.0769230769231,0.0,0.0,0.0,Eukaryota,13,0,1.5247073930300001,1.48717948718,-0.0238095238095,False
O01830,0.0,0.0,0.0,0.0,0.0,0.714285714286,0.0,0.28571428571400004,Eumetazoa,7,1,0.598269588585,2.28571428571,-0.08333333333330001,False
O01833,0.0,0.0,0.0,0.625,0.0,0.375,0.0,0.0,Eukaryota,8,0,0.661563238158,2.60714285714,1.42051282051,False
O01835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Eumetazoa,9,1,-0.0,0.466666666667,0.607142857143,False
O01836,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,Euk+Bac,4,1,0.562335144619,2.8,,False
O01839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
O01840,0.0,0.0,0.769230769231,0.153846153846,0.0769230769231,0.0,0.0,0.0,Euk+Bac,13,0,0.6870920273800001,1.58974358974,-0.0912698412698,True
