,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
B0BK70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,8,1,-0.0,0.0,0.0,False
B0BL87,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.888888888889,Vertebrata,9,1,0.34883209584299996,4.15555555556,-0.6904761904760001,False
B0BL88,0.0,0.0,0.0,0.0,0.0,0.5714285714289999,0.428571428571,Eumetazoa,7,5,0.6829081047,3.87878787879,1.48888888889,False
B0BL89,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Eumetazoa,5,8,0.500402423538,1.53846153846,-0.031746031746,False
B0F2C1,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,Vertebrata,9,0,0.34883209584299996,1.11111111111,0.111111111111,False
B0F2C2,0.0,0.0,0.0,0.0,0.0,0.428571428571,0.5714285714289999,Vertebrata,7,2,0.6829081047,2.27777777778,0.777777777778,False
B0F2C3,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Vertebrata,4,2,0.562335144619,1.6,1.2,False
B0FLU6,0.0,0.0,0.46153846153800004,0.0769230769231,0.23076923076900002,0.0769230769231,0.153846153846,Euk+Bac,13,0,1.37781950804,4.89743589744,1.40873015873,False
B0FMT5,0.0,0.0,0.0,0.14285714285700002,0.0,0.5714285714289999,0.28571428571400004,Eumetazoa,7,6,0.955699891113,2.66666666667,0.412698412698,False
B0FMV4,0.0,0.0,0.0,0.0,0.0,0.555555555556,0.444444444444,Eumetazoa,9,2,0.6869615765970001,2.98181818182,-0.25333333333299995,False
B0FMV5,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,3,10,0.636514168295,2.58974358974,1.25,False
B0FMV6,0.0,0.0,0.0,0.0,0.0,0.4,0.6,Vertebrata,10,1,0.6730116670090001,2.61818181818,0.47333333333300004,False
B0FYW9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,12,1,-0.0,0.153846153846,0.0277777777778,False
B0I508,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Vertebrata,4,0,0.562335144619,3.0,,False
B0I564,0.0,0.0,0.0,0.923076923077,0.0,0.0769230769231,0.0,Eukaryota,13,0,0.271189373042,1.38461538462,0.25,False
B0LHV2,0.0,0.0,0.0,0.0,0.0,0.545454545455,0.45454545454499995,Eumetazoa,11,0,0.689009238477,1.81818181818,0.0333333333333,False
B0LHV3,0.0,0.0,0.0,0.0,0.46153846153800004,0.46153846153800004,0.0769230769231,Opisthokonta,13,0,0.911017539713,1.84615384615,0.07539682539680001,False
B0LVF9,0.0,0.0,0.0,0.0,0.0,0.6,0.4,Eumetazoa,10,0,0.6730116670090001,2.35555555556,0.845238095238,False
B0LVG0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,7,0,-0.0,0.761904761905,-0.309090909091,False
B0Z662,0.0,0.0,0.0,0.0,0.08333333333330001,0.25,0.666666666667,Vertebrata,12,1,0.8239592165009999,3.20512820513,0.32936507936500004,False
B1AC67,0.0,0.0,0.0,0.0,0.0,0.23076923076900002,0.769230769231,Vertebrata,13,0,0.5402041423889999,1.23076923077,-0.035714285714300006,False
B1B565,0.0,0.0,0.0,0.0,0.1,0.2,0.7,Vertebrata,10,1,0.8018185525429999,2.03636363636,0.58,False
B1GVZ6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,4,2,-0.0,0.0,0.0,False
B1NWL3,0.0,0.0,0.0,0.0,0.0909090909091,0.7272727272730001,0.181818181818,Eumetazoa,11,0,0.7595473914749999,2.0,0.586666666667,False
B1NWL4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,5,8,-0.0,2.30769230769,2.11904761905,False
B1P6A8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,2,-0.0,0.666666666667,1.0,False
B2BJC3,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,Vertebrata,9,1,0.34883209584299996,2.66666666667,0.3,False
B2CL08,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Eumetazoa,6,7,0.45056120886600004,2.41025641026,1.5357142857100001,False
B2CL09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,7,6,-0.0,2.5641025641,2.75,False
B2CNR8,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.166666666667,Eumetazoa,6,7,0.45056120886600004,2.5641025641,0.634920634921,False
B2G3E6,0.0,0.0,0.0,0.0,0.125,0.375,0.5,Vertebrata,8,0,0.9743147528689999,3.57142857143,1.33333333333,False
B2KSC0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eumetazoa,9,1,0.636514168295,2.51111111111,1.04761904762,False
B2WUP0,0.0,0.0,0.0,0.0,0.0769230769231,0.46153846153800004,0.46153846153800004,Eumetazoa,13,0,0.911017539713,2.53846153846,-0.08333333333330001,False
B2WUP1,0.0,0.0,0.0,0.0,0.08333333333330001,0.5,0.416666666667,Eumetazoa,12,1,0.918427784993,2.25641025641,-0.14285714285700002,False
B2WUP2,0.0,0.0,0.0,0.0,0.08333333333330001,0.583333333333,0.33333333333299997,Eumetazoa,12,1,0.887694275799,2.33333333333,-0.154761904762,False
B2Z9X7,0.0,0.0,0.0,0.0,0.416666666667,0.416666666667,0.166666666667,Opisthokonta,12,1,1.02818385933,2.64102564103,0.107142857143,False
B2Z9X8,0.0,0.0,0.0,0.0,0.25,0.25,0.5,Vertebrata,8,3,1.0397207708399998,3.49090909091,0.818783068783,False
B2ZE94,0.0,0.0,0.0,0.0,0.0,0.875,0.125,Eumetazoa,8,5,0.37677016125600005,2.28205128205,0.626984126984,False
B2ZU82,0.0,0.0,0.0,0.33333333333299997,0.0,0.166666666667,0.5,Vertebrata,6,4,1.0114042647100001,4.8,0.0,False
B2ZUA3,0.0,0.0,0.0,0.0,0.0,0.777777777778,0.222222222222,Eumetazoa,9,0,0.529706199058,1.66666666667,1.0875,False
B3F053,0.0,0.0,0.0,0.0,0.111111111111,0.222222222222,0.666666666667,Vertebrata,9,0,0.848685557726,1.83333333333,0.375,False
B3F8C5,0.111111111111,0.0,0.555555555556,0.222222222222,0.0,0.111111111111,0.0,Euk+Bac,9,0,1.1490596969700002,2.38888888889,0.555555555556,False
B3F8C6,0.2,0.0,0.4,0.3,0.0,0.1,0.0,Euk+Bac,10,0,1.2798542258299999,3.0,0.535714285714,False
B3GED8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,1,-0.0,0.0,0.0,False
B3GRU6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,10,1,0.6931471805600001,2.29090909091,1.63333333333,False
B3GS82,0.0,0.0,0.0,0.0,0.0,0.4,0.6,Vertebrata,10,1,0.6730116670090001,3.01818181818,1.35333333333,False
B3GS88,0.14285714285700002,0.0,0.14285714285700002,0.14285714285700002,0.0,0.0,0.5714285714289999,Vertebrata,7,1,1.1537419427,6.71428571429,-1.2512820512799998,False
B3STQ5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,2,-0.0,6.0,9.0,False
B3STQ7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,2,-0.0,7.33333333333,11.0,False
B3TP03,0.444444444444,0.0,0.33333333333299997,0.0,0.0,0.111111111111,0.111111111111,Cellular_organisms,9,4,1.21488965395,5.4358974359,4.472222222219999,False
B3TZB3,0.153846153846,0.0,0.23076923076900002,0.38461538461499994,0.0,0.23076923076900002,0.0,Eukaryota,13,0,1.33224492244,3.25641025641,-0.0912698412698,False
B3TZB5,0.0,0.0,0.0,0.125,0.0,0.625,0.25,Eumetazoa,8,1,0.900256051269,3.22222222222,0.9625,False
B3TZB6,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.33333333333299997,Eukaryota,3,1,0.636514168295,5.0,-3.33333333333,False
B3TZB7,0.0,0.0,0.0,0.545454545455,0.0,0.45454545454499995,0.0,Eukaryota,11,0,0.689009238477,2.8,0.513333333333,False
B3TZB8,0.0,0.0,0.0,0.769230769231,0.0,0.0769230769231,0.153846153846,Eukaryota,13,0,0.6870920273800001,2.74358974359,0.34920634920599997,False
B3TZB9,0.0,0.0,0.0,0.3,0.1,0.6,0.0,Eumetazoa,10,1,0.897945724857,2.54545454545,0.853333333333,False
B3TZC1,0.0,0.0,0.45454545454499995,0.0,0.272727272727,0.0909090909091,0.181818181818,Euk+Bac,11,0,1.2406842919499999,5.56363636364,2.06,False
B3VE14,0.0,0.0,0.46153846153800004,0.153846153846,0.0,0.153846153846,0.23076923076900002,Euk+Bac,13,0,1.27118148026,5.35897435897,-0.519841269841,True
B3XZF4,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,Vertebrata,11,0,0.655481773901,2.14545454545,0.5039682539679999,False
B3XZF5,0.0,0.0,0.0,0.0,0.0,0.769230769231,0.23076923076900002,Eumetazoa,13,0,0.5402041423889999,1.61538461538,0.833333333333,False
B3XZF6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,12,0,0.6931471805600001,1.98484848485,0.579723502304,False
B3Y932,0.846153846154,0.0,0.0,0.153846153846,0.0,0.0,0.0,Cellular_organisms,13,0,0.42932302193099997,0.564102564103,0.015873015873,True
B3Y9I3,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,Eumetazoa,13,0,0.61724176973,1.84615384615,-0.28571428571400004,False
B4X7J3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
B4X7J5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,0,-0.0,2.0,,False
B4X7J7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
B4X7J9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
B4X7K2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,0,-0.0,2.0,,False
B4X7K3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
B4X7K4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
B4X7K8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,1,-0.0,1.33333333333,-1.0,False
B4X7L1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
B4X7L2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,1,-0.0,1.33333333333,-1.0,False
B4X7L5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,0,-0.0,2.0,,False
B4X7L6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,0,-0.0,2.0,,False
B4X7L7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,1,-0.0,2.0,,False
B4X7M2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,1,-0.0,0.666666666667,-0.5,False
B4X7M4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,3,1,-0.0,1.16666666667,-0.5,False
B4X7M6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,1,-0.0,2.0,,False
B4X7M7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,1,-0.0,1.33333333333,-1.0,False
B4X7N1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,1,-0.0,0.666666666667,-0.5,False
B4X7N2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,2,-0.0,0.0,0.0,False
B4X9P4,0.0,0.0,0.538461538462,0.0,0.0,0.46153846153800004,0.0,Euk+Bac,13,0,0.6901856760189999,4.23076923077,-0.5,True
B4XN22,0.0,0.0,0.0,0.0,0.0,0.25,0.75,Vertebrata,8,4,0.562335144619,1.42424242424,0.533333333333,False
B4YK13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,1,-0.0,0.666666666667,1.0,False
B4YK15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,2,-0.0,0.0,0.0,False
B4ZY91,0.0,0.0,0.0,0.0,0.1,0.5,0.4,Eumetazoa,10,3,0.9433483923289999,3.10256410256,3.02777777778,False
B5AHE5,0.0,0.0,0.0,0.307692307692,0.153846153846,0.23076923076900002,0.307692307692,Vertebrata,13,0,1.3516811946899998,4.48717948718,-0.17857142857099997,False
B5BSD7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,2,3,-0.0,0.6,-0.166666666667,False
B5BSD8,0.0,0.0,0.0,0.0,0.14285714285700002,0.428571428571,0.428571428571,Eumetazoa,7,1,1.0042424730500001,3.57142857143,1.33333333333,False
B5BSJ3,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Eumetazoa,4,3,0.562335144619,4.47619047619,5.63333333333,False
B5BSK4,0.363636363636,0.0,0.181818181818,0.0909090909091,0.0,0.0,0.363636363636,Cellular_organisms,11,2,1.26365443188,6.25641025641,2.59126984127,False
B5BST4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,8,0,-0.0,0.857142857143,-0.12307692307700001,False
B5BV17,0.0,0.0,0.0,0.0,0.0,0.692307692308,0.307692307692,Eumetazoa,13,0,0.61724176973,1.92307692308,0.21825396825399998,False
B5G557,0.363636363636,0.0909090909091,0.181818181818,0.0,0.0,0.363636363636,0.0,Cellular_organisms,11,0,1.26365443188,4.36363636364,-0.06666666666669999,True
B5LYM5,0.0,0.0,0.0,0.363636363636,0.0,0.181818181818,0.45454545454499995,Vertebrata,11,0,1.03619878482,3.89090909091,1.34,False
B5TME2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
B6E1W1,0.0,0.0,0.0,0.833333333333,0.166666666667,0.0,0.0,Eukaryota,12,1,0.45056120886600004,1.41025641026,-0.166666666667,False
B6IDG5,0.0,0.0,0.0,0.0,0.363636363636,0.272727272727,0.363636363636,Opisthokonta,11,0,1.09005965871,2.76363636364,2.28,False
B6RCQ2,0.0,0.0,0.0,0.0,0.125,0.375,0.5,Vertebrata,8,5,0.9743147528689999,2.02564102564,0.047619047619,False
B6RDJ8,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.888888888889,Vertebrata,9,3,0.34883209584299996,2.60606060606,1.6,False
B6UV99,0.0,0.0,0.0,0.0,0.0,0.8181818181820001,0.181818181818,Eumetazoa,11,2,0.474139313058,2.79487179487,-0.4325396825399999,False
B6UVA0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,Eumetazoa,5,8,0.500402423538,3.10256410256,0.9126984126980001,False
B6V3I0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,10,1,-0.0,1.45454545455,0.32,False
B6Z9R2,0.0,0.0,0.0,0.545454545455,0.0,0.181818181818,0.272727272727,Eukaryota,11,2,0.994923632572,4.28205128205,3.0515873015900006,False
B6ZI38,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.777777777778,Vertebrata,9,0,0.529706199058,1.77777777778,0.5,False
B6ZLK2,0.166666666667,0.0,0.0,0.833333333333,0.0,0.0,0.0,Eukaryota,6,6,0.45056120886600004,4.78787878788,3.31059907834,False
B7FF67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,1,-0.0,1.66666666667,0.0,False
B7SFV6,0.0,0.0,0.0,0.1,0.1,0.1,0.7,Vertebrata,10,1,0.940447988655,3.78181818182,1.50666666667,False
B7UTR6,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,3,5,0.636514168295,2.39285714286,-0.41538461538500004,False
B7Z175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,8,2,-0.0,0.555555555556,-0.119047619048,False
B8K1U8,0.0,0.0,0.0,0.0,0.0,0.375,0.625,Vertebrata,8,0,0.661563238158,2.07142857143,0.707692307692,False
B8PQ41,0.0,0.0,0.0,0.0,0.0,0.2,0.8,Vertebrata,10,0,0.500402423538,1.48888888889,0.5595238095239999,False
B8Q2V9,0.0,0.0,0.0,0.9,0.0,0.0,0.1,Eukaryota,10,1,0.325082973391,1.89090909091,0.6587301587300001,False
B8QN52,0.0,0.0,0.0,0.2,0.0,0.6,0.2,Eumetazoa,10,0,0.950270539233,3.15555555556,0.28,False
B8XA31,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,6,1,0.636514168295,2.57142857143,-0.166666666667,False
B8XA32,0.0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,0.0,Opisthokonta,6,1,0.636514168295,3.33333333333,4.9,False
B8XA33,0.0,0.0,0.0,0.0,0.111111111111,0.444444444444,0.444444444444,Eumetazoa,9,1,0.9649629230069999,2.6,0.5,False
B8XXD4,0.0,0.0,0.0,0.0,0.0,0.2,0.8,Vertebrata,10,1,0.500402423538,1.30909090909,0.126666666667,False
B8XXD6,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,Vertebrata,11,2,0.655481773901,1.48717948718,0.0793650793651,False
B8YIG3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,7,1,-0.0,1.07142857143,-0.125,False
B8YK84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,0,-0.0,None,,False
B8YLW8,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Eumetazoa,4,9,0.562335144619,2.79487179487,2.19841269841,False
B8ZX71,0.0,0.0,0.0,0.0,0.2,0.4,0.4,Eumetazoa,5,8,1.05492016799,2.82051282051,1.3174603174600001,False
B9A0U5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,Eumetazoa,8,0,0.562335144619,0.857142857143,0.25,False
B9TY09,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eumetazoa,12,1,0.286835983056,1.41025641026,-0.0634920634921,False
B9U3F2,0.0,0.0,0.153846153846,0.46153846153800004,0.0,0.23076923076900002,0.153846153846,Eukaryota,13,0,1.27118148026,4.25641025641,0.579365079365,False
B9VGZ4,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.7272727272730001,Vertebrata,11,2,0.585952618304,0.769230769231,0.190476190476,False
B9VMA9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,12,1,-0.0,0.461538461538,0.08333333333330001,True
B9VWG2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,9,0,-0.0,0.777777777778,0.0,False
B9VWG3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,5,2,-0.0,1.14285714286,0.266666666667,False
B9W049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,8,5,-0.0,2.30769230769,1.3452380952399998,False
B9W050,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,9,2,-0.0,0.181818181818,0.138888888889,False
C0A1D0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,9,0,-0.0,0.777777777778,0.5,False
C0IN11,0.363636363636,0.0909090909091,0.181818181818,0.0909090909091,0.0,0.181818181818,0.0909090909091,Cellular_organisms,11,0,1.64173471219,4.03636363636,-0.373333333333,False
C0J3M4,0.0,0.0,0.0,0.0,0.1,0.4,0.5,Vertebrata,10,3,0.9433483923289999,2.10256410256,1.63492063492,False
C0J3M5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,1,1,-0.0,0.0,,False
C0KDW3,0.0,0.0,0.0,0.0,0.0,0.636363636364,0.363636363636,Eumetazoa,11,0,0.655481773901,1.56363636364,0.813333333333,False
C0L7M6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,6,0,-0.0,1.06666666667,-0.444444444444,False
C0LUU5,0.0,0.0,0.0,0.5,0.1,0.2,0.2,Eukaryota,10,1,1.22060726455,4.76363636364,4.40666666667,False
C0MP42,0.125,0.0,0.25,0.125,0.0,0.125,0.375,Vertebrata,8,3,1.49417513829,6.07272727273,5.4537037037000005,False
C1IEW7,0.0,0.0,0.0,0.0,0.222222222222,0.111111111111,0.666666666667,Vertebrata,9,0,0.848685557726,3.77777777778,0.5,False
C1KB84,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.8181818181820001,Vertebrata,11,0,0.474139313058,1.30909090909,0.64,False
C1L358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,7,0,-0.0,0.0,0.0,False
C1L370,0.0,0.0,0.0,0.1,0.0,0.0,0.9,Vertebrata,10,1,0.325082973391,2.83636363636,0.14,False
C3U1W3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,6,2,-0.0,0.928571428571,2.5714285714300003,False
C3U1W4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,Eumetazoa,10,1,0.500402423538,1.92727272727,2.40343915344,False
C3V8R3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,5,2,-0.0,0.285714285714,,False
C3VP78,0.0,0.0,0.0,0.0,0.0,0.5,0.5,Eumetazoa,4,9,0.6931471805600001,1.53846153846,-0.23809523809500002,False
C4P7J2,0.0,0.0,0.0,0.0,0.1,0.4,0.5,Vertebrata,10,3,0.9433483923289999,2.10256410256,1.63492063492,False
C4PAV5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,7,0,-0.0,0.285714285714,0.111111111111,False
C4PC13,0.0,0.0,0.0,0.28571428571400004,0.0,0.428571428571,0.28571428571400004,Eumetazoa,7,0,1.0789922078799998,4.85714285714,1.11111111111,False
C4PCM1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,1,1,-0.0,2.0,,False
C5H3Z3,0.0,0.0,0.0,0.363636363636,0.0,0.181818181818,0.45454545454499995,Vertebrata,11,0,1.03619878482,4.18181818182,3.56,False
C5HV40,0.0,0.0,0.0,0.0,0.166666666667,0.833333333333,0.0,Eumetazoa,6,6,0.45056120886600004,2.93939393939,0.43317972350199996,False
C5HV42,0.0,0.0,0.0,0.0,0.111111111111,0.666666666667,0.222222222222,Eumetazoa,9,4,0.848685557726,1.97435897436,1.1904761904799999,False
C5J074,0.0,0.0,0.0,0.0,0.0,0.307692307692,0.692307692308,Vertebrata,13,0,0.61724176973,1.61538461538,0.265873015873,False
C6EX06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,12,1,-0.0,0.923076923077,0.888888888889,False
C6KGD4,0.0,0.0,0.0,0.2,0.0,0.4,0.4,Eumetazoa,10,1,1.05492016799,5.05454545455,4.06,False
C6KIB2,0.0,0.0,0.0,0.416666666667,0.0,0.416666666667,0.166666666667,Eumetazoa,12,1,1.02818385933,4.02564102564,3.5039682539699997,False
C6ZDB7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,11,0,-0.0,0.0,0.0,False
C7E4R0,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364,Vertebrata,11,0,0.655481773901,0.945454545455,-0.1,False
C7ECT7,0.0,0.0,0.45454545454499995,0.0,0.0,0.363636363636,0.181818181818,Euk+Bac,11,0,1.03619878482,5.52727272727,-0.426666666667,False
C7EP34,0.0,0.0,0.0,0.0,0.0,0.375,0.625,Vertebrata,8,1,0.661563238158,2.77777777778,0.666666666667,False
C7G537,0.0,0.0,0.0,0.7272727272730001,0.181818181818,0.0909090909091,0.0,Eukaryota,11,0,0.7595473914749999,2.03636363636,0.06666666666669999,False
C7G540,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,10,0,-0.0,0.666666666667,0.0,False
C7S302,0.0,0.0,0.0,0.0,0.111111111111,0.555555555556,0.33333333333299997,Eumetazoa,9,4,0.9368883075390001,2.0,1.18650793651,False
C9K601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,12,0,-0.0,0.606060606061,-0.111111111111,False
D0E2W5,0.0,0.0,0.0,0.0,0.0,0.636363636364,0.363636363636,Eumetazoa,11,0,0.655481773901,2.10909090909,1.96,False
D0EKR3,0.0,0.0,0.666666666667,0.166666666667,0.08333333333330001,0.0,0.08333333333330001,Euk+Bac,12,1,0.983087758575,4.17948717949,1.93253968254,True
D0EL81,0.2,0.0,0.4,0.0,0.0,0.4,0.0,Euk+Bac,10,0,1.05492016799,4.44444444444,4.4,False
D0EYG3,0.0,0.0,0.0,0.0,0.0,0.7,0.3,Eumetazoa,10,3,0.610864302055,4.28205128205,0.472222222222,False
D0FH75,0.0,0.0,0.0,0.0,0.0,0.416666666667,0.583333333333,Vertebrata,12,1,0.6791932659919999,2.66666666667,0.361111111111,False
D0PRN2,0.0,0.0,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Vertebrata,9,3,0.636514168295,2.12121212121,-0.266666666667,False
D0PRN3,0.0,0.0,0.0,0.0,0.0,0.28571428571400004,0.714285714286,Vertebrata,7,4,0.598269588585,2.61818181818,3.33333333333,False
D0UYB8,0.0,0.08333333333330001,0.0,0.0,0.0,0.08333333333330001,0.833333333333,Vertebrata,12,1,0.56608573896,3.17948717949,-0.492063492063,False
D0VWW3,0.0,0.0,0.0,0.8181818181820001,0.181818181818,0.0,0.0,Eukaryota,11,2,0.474139313058,1.58974358974,0.0634920634921,False
D0VX26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Euk+Bac,4,9,-0.0,1.07692307692,-0.11507936507899999,False
D0VX27,0.0,0.0,0.0,0.181818181818,0.272727272727,0.45454545454499995,0.0909090909091,Eumetazoa,11,0,1.2406842919499999,2.8,0.0,False
D0VX28,0.0,0.0,0.0,0.545454545455,0.363636363636,0.0909090909091,0.0,Eukaryota,11,0,0.9164648855390001,2.10909090909,-0.166666666667,False
D0VX29,0.0,0.0,0.2,0.1,0.6,0.1,0.0,Opisthokonta,10,1,1.08889997535,2.83636363636,0.14,False
D0VX30,0.0,0.0,0.0,0.45454545454499995,0.545454545455,0.0,0.0,Opisthokonta,11,0,0.689009238477,1.05454545455,-0.19333333333299998,False
D0VX31,0.0,0.0,0.45454545454499995,0.272727272727,0.0,0.0,0.272727272727,Euk+Bac,11,0,1.0670895187799998,5.01818181818,1.06,False
D0VX32,0.0,0.0,0.0,0.3,0.2,0.5,0.0,Eumetazoa,10,1,1.02965301406,1.70909090909,-0.166666666667,False
D0VYS4,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.166666666667,Eukaryota,6,3,0.45056120886600004,4.0,0.0,False
D2CP28,0.0,0.0,0.0,0.0,0.111111111111,0.33333333333299997,0.555555555556,Vertebrata,9,3,0.9368883075390001,3.18181818182,3.26666666667,False
D2D3P4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Eukaryota,5,8,-0.0,3.15384615385,-0.384920634921,False
D2DPB0,0.0,0.0,0.0,0.0909090909091,0.0,0.8181818181820001,0.0909090909091,Eumetazoa,11,2,0.60016607316,2.4358974359,0.138888888889,False
D2I9F2,0.0,0.0,0.0,0.0,0.111111111111,0.111111111111,0.777777777778,Vertebrata,9,1,0.6837389058490001,4.04444444444,1.52,False
D2IE27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vertebrata,3,0,-0.0,0.0,,False
D2K8P9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eumetazoa,6,7,-0.0,1.0,0.0,False
D2SYX9,0.0,0.0,0.0,0.0,0.0,0.615384615385,0.38461538461499994,Eumetazoa,13,0,0.666278442415,1.33333333333,0.361111111111,False
