,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
A9UPB3,0.0,0.0,0.0,1.0,0.0,Eukaryota,5,0,-0.0,1.0,-0.416666666667,False
A9UPB5,0.0,0.0,0.8181818181820001,0.0,0.181818181818,Euk+Bac,11,0,0.474139313058,1.96363636364,-0.36,True
A9UPC0,0.0,0.0,0.923076923077,0.0769230769231,0.0,Euk+Bac,13,0,0.271189373042,0.461538461538,-0.07142857142860001,False
A9UPC2,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,12,0,0.636514168295,1.62121212121,0.502304147465,False
A9UPC3,0.833333333333,0.08333333333330001,0.08333333333330001,0.0,0.0,Cellular_organisms,12,1,0.56608573896,0.153846153846,0.0277777777778,True
A9UPC4,0.0,0.0,0.0,0.08333333333330001,0.916666666667,Opisthokonta,12,1,0.286835983056,0.461538461538,0.08333333333330001,False
A9UPC6,0.0,0.0,0.0,0.25,0.75,Opisthokonta,12,0,0.562335144619,1.01515151515,-0.153917050691,False
A9UPC7,0.0,0.0,0.0,0.416666666667,0.583333333333,Opisthokonta,12,0,0.6791932659919999,1.22727272727,0.0027649769585300003,False
A9UPC8,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,6,1,0.45056120886600004,1.71428571429,1.25,False
A9UPC9,0.0,0.0,0.0,0.875,0.125,Eukaryota,8,0,0.37677016125600005,0.928571428571,-0.276923076923,False
A9UPD0,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,12,0,0.636514168295,0.969696969697,0.06666666666669999,False
A9UPD1,0.0,0.0,0.0,0.9,0.1,Eukaryota,10,0,0.325082973391,0.955555555556,-0.08,False
A9UPD2,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,3,1,0.636514168295,2.5,0.0,False
A9UPD4,0.0,0.0,0.125,0.125,0.75,Opisthokonta,8,0,0.7356219397589999,2.14285714286,-0.33333333333299997,False
A9UPD6,0.0,0.0,1.0,0.0,0.0,Euk+Bac,7,0,-0.0,0.0,0.0,False
A9UPD7,0.166666666667,0.08333333333330001,0.166666666667,0.583333333333,0.0,Eukaryota,12,0,1.1187433359899999,1.18181818182,-0.0333333333333,False
A9UPD8,0.0,0.0,0.0,0.0,1.0,Opisthokonta,13,0,-0.0,0.0,0.0,False
A9UPD9,0.0,0.0,0.0,0.846153846154,0.153846153846,Eukaryota,13,0,0.42932302193099997,1.12820512821,0.444444444444,False
A9UPE0,0.0,0.0,0.0,0.5714285714289999,0.428571428571,Eukaryota,7,0,0.6829081047,1.90476190476,-0.00909090909091,False
A9UPE1,0.0,0.0,0.777777777778,0.222222222222,0.0,Euk+Bac,9,0,0.529706199058,1.16666666667,0.0,False
A9UPE2,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,-0.0436507936508,False
A9UPE3,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.282051282051,-0.0436507936508,False
A9UPE4,0.416666666667,0.0,0.5,0.08333333333330001,0.0,Euk+Bac,12,0,0.918427784993,0.5,-0.152073732719,True
A9UPE6,0.0,0.0,0.0,0.125,0.875,Opisthokonta,8,1,0.37677016125600005,0.666666666667,-0.15,False
A9UPE7,0.0,0.0,0.0,0.75,0.25,Eukaryota,4,0,0.562335144619,1.0,2.0,False
A9UPE8,0.75,0.0,0.25,0.0,0.0,Cellular_organisms,12,0,0.562335144619,0.0,0.0,True
A9UPE9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,4,1,-0.0,1.8,-0.75,False
A9UPF0,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.307692307692,-0.047619047619,False
A9UPF1,0.0,0.0,0.0,0.0,1.0,Opisthokonta,7,0,-0.0,0.0,0.0,False
A9UPF3,0.0,0.625,0.0,0.0,0.375,Euk_Archaea,8,0,0.661563238158,2.67857142857,-0.416666666667,False
A9UPF4,0.0,0.0,0.0,1.0,0.0,Eukaryota,11,1,-0.0,0.484848484848,-0.05898617511519999,False
A9UPF5,0.0,0.0,0.0,0.769230769231,0.23076923076900002,Eukaryota,13,0,0.5402041423889999,1.28205128205,-0.14682539682499998,False
A9UPF6,0.0,0.0,0.538461538462,0.307692307692,0.153846153846,Euk+Bac,13,0,0.983961446001,2.28205128205,-0.14682539682499998,False
A9UPF7,0.0,0.0,0.0,0.777777777778,0.222222222222,Eukaryota,9,0,0.529706199058,1.66666666667,-0.2625,False
A9UPF9,0.0,0.0,0.111111111111,0.444444444444,0.444444444444,Opisthokonta,9,0,0.9649629230069999,2.66666666667,-0.6,False
A9UPG0,0.0,0.153846153846,0.23076923076900002,0.46153846153800004,0.153846153846,Eukaryota,13,0,1.27118148026,2.12820512821,0.547619047619,False
A9UPG1,0.0,0.0,0.0,1.0,0.0,Eukaryota,3,0,-0.0,0.0,0.0,False
A9UPG2,0.0,0.0,0.0,1.0,0.0,Eukaryota,9,0,-0.0,0.0,0.0,False
A9UPG3,0.0,0.0,0.222222222222,0.444444444444,0.33333333333299997,Eukaryota,9,0,1.06085694716,2.83333333333,0.666666666667,False
A9UPG4,0.666666666667,0.0,0.25,0.08333333333330001,0.0,Cellular_organisms,12,1,0.8239592165009999,0.307692307692,-0.047619047619,False
A9UPG5,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,0,-0.0,0.833333333333,-0.12222222222200001,False
A9UPG6,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,-3.0,False
A9UPG8,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,1.0,,False
A9UPH0,0.2,0.0,0.0,0.8,0.0,Eukaryota,10,0,0.500402423538,0.711111111111,-0.0952380952381,False
A9UPH2,0.23076923076900002,0.0,0.615384615385,0.0769230769231,0.0769230769231,Euk+Bac,13,0,1.03176711135,1.02564102564,-0.00396825396825,False
A9UPH3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,4,0,-0.0,0.0,0.0,False
A9UPH4,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,-0.0238095238095,False
A9UPH5,0.0,0.545454545455,0.0,0.45454545454499995,0.0,Euk_Archaea,11,2,0.689009238477,0.794871794872,-0.07142857142860001,False
A9UPH7,0.153846153846,0.0,0.846153846154,0.0,0.0,Euk+Bac,13,0,0.42932302193099997,0.0,0.0,True
A9UPH8,0.0,0.0,0.0,0.909090909091,0.0909090909091,Eukaryota,11,1,0.304636097349,0.666666666667,0.0,False
A9UPH9,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.0,0.0,False
A9UPI0,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
A9UPI1,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.153846153846,-0.0238095238095,False
A9UPI2,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.38461538462,0.25,False
A9UPI3,0.0,0.0,1.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
A9UPI4,0.0,0.0,0.833333333333,0.166666666667,0.0,Euk+Bac,6,0,0.45056120886600004,1.0,0.0,False
A9UPI5,0.222222222222,0.0,0.33333333333299997,0.444444444444,0.0,Eukaryota,9,0,1.06085694716,1.88888888889,0.222222222222,False
A9UPI6,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.461538461538,-0.07142857142860001,False
A9UPI7,0.0,0.0,0.2,0.8,0.0,Eukaryota,5,0,0.500402423538,0.8,-0.33333333333299997,False
A9UPI8,0.0,0.0,0.0,0.0,1.0,Opisthokonta,6,1,-0.0,0.0,0.0,False
A9UPI9,0.0,0.0,0.1,0.4,0.5,Opisthokonta,10,0,0.9433483923289999,2.17777777778,-0.20238095238099998,False
A9UPJ0,0.0,0.0,0.0,0.75,0.25,Eukaryota,12,1,0.562335144619,1.53846153846,0.845238095238,False
A9UPJ1,0.0,0.0,0.0,0.75,0.25,Eukaryota,12,0,0.562335144619,0.818181818182,0.0829493087558,False
A9UPJ2,0.0,0.0,0.0,0.0,1.0,Opisthokonta,11,1,-0.0,0.30303030303,-0.036866359447,False
A9UPJ3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,8,0,-0.0,0.0,0.0,False
A9UPJ4,0.0,0.181818181818,0.0,0.8181818181820001,0.0,Eukaryota,11,0,0.474139313058,0.327272727273,0.013333333333299998,False
A9UPJ5,0.0,0.0,0.0,0.5,0.5,Opisthokonta,6,0,0.6931471805600001,2.06666666667,0.111111111111,False
A9UPJ7,0.38461538461499994,0.0,0.307692307692,0.307692307692,0.0,Cellular_organisms,13,0,1.0928305535299998,0.923076923077,0.47619047618999993,False
A9UPJ8,0.0,0.0,0.0,0.7,0.3,Eukaryota,10,0,0.610864302055,1.93333333333,-0.3,False
A9UPK0,0.08333333333330001,0.0,0.08333333333330001,0.833333333333,0.0,Eukaryota,12,1,0.56608573896,0.769230769231,-0.015873015873,False
A9UPK3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,11,0,-0.0,0.181818181818,-0.0333333333333,False
A9UPK5,0.0,0.0,0.0,0.0,1.0,Opisthokonta,10,0,-0.0,0.0,0.0,False
A9UPK7,0.0769230769231,0.0,0.38461538461499994,0.538461538462,0.0,Eukaryota,13,0,0.898137003188,1.53846153846,0.8968253968250001,False
A9UPK8,0.0,0.181818181818,0.0,0.7272727272730001,0.0909090909091,Eukaryota,11,1,0.7595473914749999,1.24242424242,0.51797235023,False
A9UPK9,0.0,0.0,0.0909090909091,0.909090909091,0.0,Eukaryota,11,0,0.304636097349,0.872727272727,-0.013333333333299998,False
A9UPL0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.66666666667,-2.0,False
A9UPL1,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,6,0,0.45056120886600004,0.666666666667,0.0,False
A9UPL2,0.0,0.0,0.625,0.125,0.25,Euk+Bac,8,0,0.900256051269,2.89285714286,0.1875,False
A9UPL3,0.0,0.0,1.0,0.0,0.0,Euk+Bac,13,0,-0.0,0.0,0.0,True
A9UPL4,0.0769230769231,0.0,0.307692307692,0.615384615385,0.0,Eukaryota,13,0,0.8587409130060001,1.30769230769,0.107142857143,False
A9UPL6,0.0,0.0,0.28571428571400004,0.428571428571,0.28571428571400004,Eukaryota,7,0,1.0789922078799998,2.57142857143,-0.555555555556,False
A9UPL7,0.0,0.0,0.0,1.0,0.0,Eukaryota,2,1,-0.0,0.0,0.0,False
A9UPL8,0.0,0.0,0.0,0.916666666667,0.08333333333330001,Eukaryota,12,1,0.286835983056,1.0,-0.154761904762,False
A9UPM0,0.0,0.0,0.3,0.6,0.1,Eukaryota,10,0,0.897945724857,2.33333333333,-0.3,False
A9UPM2,0.0,0.0,0.0,0.0,1.0,Opisthokonta,7,0,-0.0,0.0,0.0,False
A9UPM3,0.0,0.0,0.1,0.3,0.6,Opisthokonta,10,0,0.897945724857,2.13333333333,-0.107142857143,False
A9UPM4,0.0,0.0,0.0,1.0,0.0,Eukaryota,1,1,-0.0,0.0,,False
A9UPM6,0.0,0.0,0.0,0.0,1.0,Opisthokonta,3,1,-0.0,3.0,0.0,False
A9UPM7,0.0,0.0,0.0,0.0,1.0,Opisthokonta,13,0,-0.0,0.282051282051,-0.0436507936508,False
A9UPM8,0.1,0.0,0.5,0.0,0.4,Euk+Bac,10,0,0.9433483923289999,3.13333333333,1.5,False
A9UPM9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,2,-0.0,4.0,6.0,False
A9UPN0,0.0,0.0,0.0,0.0,1.0,Opisthokonta,12,0,-0.0,0.0,0.0,False
A9UPN1,0.0,0.0,0.0,0.0,1.0,Opisthokonta,7,1,-0.0,0.0,0.0,False
A9UPN3,0.0,0.0,0.0,0.0,1.0,Opisthokonta,8,0,-0.0,0.535714285714,-0.08333333333330001,False
A9UPN5,0.0,0.307692307692,0.0,0.692307692308,0.0,Eukaryota,13,0,0.61724176973,0.74358974359,0.19444444444400003,False
A9UPN7,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.589743589744,0.166666666667,False
A9UPN8,0.0,0.0,0.0,0.7272727272730001,0.272727272727,Eukaryota,11,1,0.585952618304,1.75757575758,0.151152073733,False
A9UPN9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,4,1,-0.0,1.2,-0.5,False
A9UPP0,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.282051282051,0.111111111111,False
A9UPP1,0.0,0.0,0.0,0.846153846154,0.153846153846,Eukaryota,13,0,0.42932302193099997,1.38461538462,0.25,False
A9UPP2,0.0,0.0,0.0,1.0,0.0,Eukaryota,8,0,-0.0,0.0,0.0,False
A9UPP3,0.0,0.0,0.0,1.0,0.0,Eukaryota,8,0,-0.0,0.535714285714,0.13846153846200002,False
A9UPP4,0.0,0.0,0.0,1.0,0.0,Eukaryota,10,0,-0.0,0.2,0.0,False
A9UPP6,0.0,0.0,0.0,0.9,0.1,Eukaryota,10,1,0.325082973391,0.981818181818,-0.106666666667,False
A9UPQ1,0.0,0.0,0.0,1.0,0.0,Eukaryota,7,1,-0.0,0.5,0.0,False
A9UPQ2,0.0,0.0,0.0,1.0,0.0,Eukaryota,4,0,-0.0,0.5,-0.33333333333299997,False
A9UPQ3,0.0,0.0,1.0,0.0,0.0,Euk+Bac,12,0,-0.0,0.0,0.0,False
A9UPQ4,0.0,0.0,0.0,0.0,1.0,Opisthokonta,9,0,-0.0,0.0,0.0,False
A9UPQ6,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.0,0.0,False
A9UPQ8,0.0,0.0,0.0,0.4,0.6,Opisthokonta,5,0,0.6730116670090001,1.8,0.5,False
A9UPR2,0.0,0.0,0.0,0.0,1.0,Opisthokonta,11,1,-0.0,0.0,0.0,False
A9UPR3,0.0,0.692307692308,0.0,0.307692307692,0.0,Euk_Archaea,13,0,0.61724176973,0.461538461538,-0.07142857142860001,False
A9UPR4,0.0,0.0,0.0,0.0,1.0,Opisthokonta,10,1,-0.0,0.181818181818,-0.0333333333333,False
A9UPR5,0.0,0.0,0.0,0.0,1.0,Opisthokonta,4,0,-0.0,0.0,0.0,False
A9UPR6,0.769230769231,0.0,0.0,0.0769230769231,0.153846153846,Cellular_organisms,13,0,0.6870920273800001,2.0,0.309523809524,False
A9UPR7,0.0,0.0,0.0,0.0,1.0,Opisthokonta,11,2,-0.0,0.0,0.0,False
A9UPR8,0.0,0.0,0.0,0.33333333333299997,0.666666666667,Opisthokonta,3,1,0.636514168295,1.5,0.0,False
A9UPR9,0.38461538461499994,0.0,0.615384615385,0.0,0.0,Euk+Bac,13,0,0.666278442415,0.0,0.0,False
A9UPS0,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,3.33333333333,-2.5,False
A9UPS1,0.0769230769231,0.0,0.692307692308,0.23076923076900002,0.0,Euk+Bac,13,0,0.790267968075,1.15384615385,-0.0238095238095,False
A9UPS2,0.0,0.0,0.0,0.5,0.5,Opisthokonta,4,0,0.6931471805600001,2.5,3.0,False
A9UPS4,0.0,0.0,0.923076923077,0.0769230769231,0.0,Euk+Bac,13,0,0.271189373042,0.615384615385,-0.0952380952381,False
A9UPS5,0.33333333333299997,0.0,0.0,0.444444444444,0.222222222222,Eukaryota,9,1,1.06085694716,2.62222222222,0.22,False
A9UPS7,0.0,1.0,0.0,0.0,0.0,Euk_Archaea,13,0,-0.0,0.0,0.0,False
A9UPS8,0.0,0.0,0.0,0.38461538461499994,0.615384615385,Opisthokonta,13,0,0.666278442415,1.02564102564,-0.15873015873,False
A9UPS9,0.0,0.0,0.0,0.0,1.0,Opisthokonta,9,0,-0.0,0.0,0.0,False
A9UPT0,0.0,0.0,0.0,0.0,1.0,Opisthokonta,9,0,-0.0,0.0,0.0,False
A9UPT1,0.0,0.0,0.181818181818,0.7272727272730001,0.0909090909091,Eukaryota,11,0,0.7595473914749999,1.63636363636,0.522486772487,False
A9UPT2,0.0,0.0,0.923076923077,0.0,0.0769230769231,Euk+Bac,13,0,0.271189373042,0.923076923077,-0.14285714285700002,True
A9UPT3,0.0,0.0,0.0,1.0,0.0,Eukaryota,5,0,-0.0,0.0,0.0,False
A9UPT4,0.0,0.0,0.0,1.0,0.0,Eukaryota,4,1,-0.0,0.0,0.0,False
A9UPT7,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.66666666667,,False
A9UPT8,0.0,0.0,0.0,0.0,1.0,Opisthokonta,3,1,-0.0,2.5,-1.6666666666699999,False
A9UPU1,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.0,-1.5,False
A9UPU2,0.0,0.0,0.0,0.375,0.625,Opisthokonta,8,0,0.661563238158,2.07142857143,1.29166666667,False
A9UPU3,0.0,0.0,0.923076923077,0.0769230769231,0.0,Euk+Bac,13,0,0.271189373042,0.307692307692,-0.047619047619,False
A9UPU4,0.0,0.0,0.923076923077,0.0769230769231,0.0,Euk+Bac,13,0,0.271189373042,0.461538461538,-0.07142857142860001,True
A9UPU5,0.0,0.0,0.0,0.0,1.0,Opisthokonta,8,0,-0.0,0.0,0.0,False
A9UPU6,0.0,0.0,0.0,0.909090909091,0.0909090909091,Eukaryota,11,1,0.304636097349,0.863636363636,0.047004608294900004,False
A9UPU9,0.0,0.0,0.0,0.714285714286,0.28571428571400004,Eukaryota,7,0,0.598269588585,1.2380952381,-0.166666666667,False
A9UPV0,0.08333333333330001,0.0,0.75,0.08333333333330001,0.08333333333330001,Euk+Bac,12,1,0.836988216786,1.15384615385,-0.07539682539680001,False
A9UPV1,0.0,0.0,0.0,0.6,0.4,Eukaryota,5,0,0.6730116670090001,1.2,-0.33333333333299997,False
A9UPV2,0.0,0.0,0.0,0.25,0.75,Opisthokonta,8,1,0.562335144619,2.16666666667,0.444444444444,False
A9UPV4,0.0,0.0,0.4,0.0,0.6,Opisthokonta,5,0,0.6730116670090001,3.4,1.0,False
A9UPV5,0.0,0.416666666667,0.0,0.0,0.583333333333,Opisthokonta,12,0,0.6791932659919999,2.12121212121,1.5668202765,False
A9UPV6,0.0,0.0,0.0,0.75,0.25,Eukaryota,4,0,0.562335144619,2.0,0.0,False
A9UPV7,0.0,0.0,0.6,0.3,0.1,Euk+Bac,10,0,0.897945724857,1.86666666667,0.28571428571400004,True
A9UPV8,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,2,0.6931471805600001,3.5,-1.0,False
A9UPV9,0.0,0.0,0.5,0.0,0.5,Opisthokonta,8,0,0.6931471805600001,3.10714285714,5.0,False
A9UPW0,0.0,0.583333333333,0.0,0.416666666667,0.0,Euk_Archaea,12,1,0.6791932659919999,0.666666666667,-0.0515873015873,False
A9UPW1,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,2.0,,False
A9UPW2,0.0,0.0,0.0,0.909090909091,0.0909090909091,Eukaryota,11,1,0.304636097349,0.5,0.0,False
A9UPW3,0.0,0.0,0.0,0.14285714285700002,0.8571428571430001,Opisthokonta,7,0,0.410116318288,0.857142857143,-0.25,False
A9UPW4,0.0,0.0,0.583333333333,0.416666666667,0.0,Euk+Bac,12,0,0.6791932659919999,2.0,0.733333333333,False
A9UPW6,0.0,0.0,0.0,1.0,0.0,Eukaryota,10,1,-0.0,0.0,0.0,False
A9UPW7,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,12,1,0.45056120886600004,1.10256410256,0.0873015873016,False
A9UPW8,0.0,0.0,0.0,1.0,0.0,Eukaryota,8,0,-0.0,0.428571428571,-0.125,False
A9UPW9,0.0,0.0,0.6,0.4,0.0,Euk+Bac,5,0,0.6730116670090001,1.8,0.75,False
A9UPX0,0.0,0.0,1.0,0.0,0.0,Euk+Bac,3,0,-0.0,0.0,,False
A9UPX1,0.0,0.0,0.0,0.636363636364,0.363636363636,Eukaryota,11,0,0.655481773901,1.63636363636,-0.22666666666700003,False
A9UPX2,0.0,0.0,0.33333333333299997,0.0,0.666666666667,Opisthokonta,3,1,0.636514168295,4.0,0.0,False
A9UPX3,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.153846153846,0.0277777777778,False
A9UPX5,0.0,0.0,0.0,0.555555555556,0.444444444444,Eukaryota,9,1,0.6869615765970001,2.57777777778,0.68,False
A9UPX6,0.0,0.0,0.444444444444,0.222222222222,0.33333333333299997,Euk+Bac,9,0,1.06085694716,3.16666666667,-0.33333333333299997,False
A9UPX8,0.0,0.0,0.0,0.5,0.5,Opisthokonta,2,1,0.6931471805600001,2.0,1.5,False
A9UPY1,0.0,0.0,0.111111111111,0.555555555556,0.33333333333299997,Eukaryota,9,0,0.9368883075390001,2.44444444444,-0.2125,False
A9UPY2,0.222222222222,0.111111111111,0.0,0.444444444444,0.222222222222,Eukaryota,9,0,1.27302833659,2.61111111111,-0.33333333333299997,False
A9UPY5,0.428571428571,0.14285714285700002,0.28571428571400004,0.14285714285700002,0.0,Cellular_organisms,7,0,1.2770342594700002,0.761904761905,,False
A9UPY6,0.0,0.0,0.0,0.666666666667,0.33333333333299997,Eukaryota,9,0,0.636514168295,1.5,1.7532467532499998,False
A9UPZ0,0.0,0.0,0.1,0.7,0.2,Eukaryota,10,0,0.8018185525429999,2.11111111111,0.47619047618999993,False
A9UPZ2,0.0769230769231,0.0769230769231,0.38461538461499994,0.46153846153800004,0.0,Eukaryota,13,0,1.11896886688,1.23076923077,-0.138888888889,False
A9UPZ3,0.0,0.0,0.166666666667,0.416666666667,0.416666666667,Opisthokonta,12,1,1.02818385933,2.46153846154,0.18650793650800002,False
A9UPZ4,0.3,0.0,0.4,0.1,0.2,Euk+Bac,10,0,1.2798542258299999,2.35555555556,-0.40476190476199997,False
A9UPZ5,0.2,0.0,0.0,0.2,0.6,Opisthokonta,10,0,0.950270539233,2.86666666667,0.3,False
A9UPZ7,0.0,0.0,0.0,0.636363636364,0.363636363636,Eukaryota,11,1,0.655481773901,2.09090909091,-0.315207373272,False
A9UPZ8,0.08333333333330001,0.0,0.0,0.916666666667,0.0,Eukaryota,12,1,0.286835983056,0.307692307692,-0.047619047619,False
A9UPZ9,0.166666666667,0.0,0.0,0.75,0.08333333333330001,Eukaryota,12,1,0.7214636866930001,1.66666666667,-0.154761904762,False
A9UQ00,0.0,0.0,0.0,0.583333333333,0.416666666667,Eukaryota,12,0,0.6791932659919999,2.07575757576,0.021198156682,False
A9UQ01,0.0,0.0,0.0,0.8,0.2,Eukaryota,10,0,0.500402423538,1.42222222222,-0.190476190476,False
A9UQ02,0.0,0.0,0.0,0.8181818181820001,0.181818181818,Eukaryota,11,1,0.474139313058,1.18181818182,-0.0829493087558,False
A9UQ03,0.0,0.0,0.0,0.6,0.4,Eukaryota,10,0,0.6730116670090001,1.6,0.8571428571430001,False
A9UQ04,0.0,0.166666666667,0.0,0.833333333333,0.0,Eukaryota,12,1,0.45056120886600004,0.538461538462,0.123015873016,False
A9UQ06,0.0,0.0,0.0,0.5,0.5,Opisthokonta,8,0,0.6931471805600001,1.71428571429,0.375,False
A9UQ07,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,-0.0793650793651,False
A9UQ08,0.0,0.0,0.0,0.833333333333,0.166666666667,Eukaryota,12,1,0.45056120886600004,1.02564102564,-0.107142857143,False
A9UQ09,0.38461538461499994,0.0,0.153846153846,0.46153846153800004,0.0,Eukaryota,13,0,1.0123308390999999,1.46153846154,0.134920634921,False
A9UQ10,0.0,0.0,0.0,1.0,0.0,Eukaryota,4,1,-0.0,1.8,-0.33333333333299997,False
A9UQ11,0.583333333333,0.0,0.25,0.166666666667,0.0,Cellular_organisms,12,1,0.9596147939120001,0.564102564103,0.222222222222,False
A9UQ12,0.916666666667,0.0,0.08333333333330001,0.0,0.0,Cellular_organisms,12,1,0.286835983056,0.0,0.0,False
A9UQ13,0.0,0.0,0.636363636364,0.363636363636,0.0,Euk+Bac,11,0,0.655481773901,1.34545454545,-0.04894179894180001,False
A9UQ14,0.38461538461499994,0.307692307692,0.0769230769231,0.0769230769231,0.153846153846,Cellular_organisms,13,0,1.4127446368599998,1.92307692308,0.579365079365,False
A9UQ15,0.0,0.0,0.6,0.4,0.0,Euk+Bac,10,0,0.6730116670090001,1.53333333333,-0.07142857142860001,False
A9UQ16,0.0,0.0,0.0,0.0,1.0,Opisthokonta,1,1,-0.0,3.0,,False
A9UQ20,0.0,0.0,0.0,0.909090909091,0.0909090909091,Eukaryota,11,0,0.304636097349,1.01818181818,-0.04,False
A9UQ21,0.0,0.0,0.0,0.0,1.0,Opisthokonta,7,0,-0.0,0.0,0.0,False
A9UQ22,0.0,0.0,0.0,0.75,0.25,Eukaryota,12,1,0.562335144619,1.69230769231,-0.0555555555556,False
A9UQ24,0.0,0.0,0.0,0.28571428571400004,0.714285714286,Opisthokonta,7,0,0.598269588585,1.52380952381,-0.25,False
A9UQ25,0.0,0.0,0.3,0.1,0.6,Opisthokonta,10,0,0.897945724857,3.06666666667,-0.14285714285700002,False
A9UQ26,0.0,0.0,0.0,0.5,0.5,Opisthokonta,4,1,0.6931471805600001,2.4,3.16666666667,False
A9UQ28,0.0,0.0,1.0,0.0,0.0,Euk+Bac,1,1,-0.0,0.0,,False
A9UQ29,0.0,0.0,0.0,0.272727272727,0.7272727272730001,Opisthokonta,11,0,0.585952618304,1.74545454545,-0.026666666666700003,False
A9UQ32,0.0,0.0,0.0,0.3,0.7,Opisthokonta,10,0,0.610864302055,1.4,1.82142857143,False
A9UQ33,0.153846153846,0.0,0.38461538461499994,0.46153846153800004,0.0,Eukaryota,13,0,1.0123308390999999,2.15384615385,-0.33333333333299997,False
A9UQ34,0.0,0.0,0.3,0.1,0.6,Opisthokonta,10,0,0.897945724857,3.0,2.7,False
A9UQ35,0.0,0.0,0.0,1.0,0.0,Eukaryota,12,1,-0.0,0.512820512821,0.230158730159,False
A9UQ36,0.5,0.0,0.0,0.0,0.5,Cellular_organisms,2,1,0.6931471805600001,3.33333333333,5.0,False
A9UQ37,0.0,0.0,0.909090909091,0.0909090909091,0.0,Euk+Bac,11,0,0.304636097349,0.363636363636,-0.15873015873,False
A9UQ38,0.0,0.0,0.0,0.0,1.0,Opisthokonta,10,1,-0.0,0.545454545455,0.12,False
A9UQ39,0.08333333333330001,0.0,0.5,0.416666666667,0.0,Euk+Bac,12,0,0.918427784993,1.36363636364,0.422222222222,False
A9UQ40,0.0,0.0,0.0,0.6,0.4,Eukaryota,5,1,0.6730116670090001,1.73333333333,0.035714285714300006,False
A9UQ41,0.0,0.0,0.0,1.0,0.0,Eukaryota,13,0,-0.0,0.384615384615,0.0952380952381,False
A9UQ42,0.0769230769231,0.0,0.846153846154,0.0,0.0769230769231,Euk+Bac,13,0,0.5359610497089999,0.923076923077,0.166666666667,True
A9UQ43,0.0,0.0,0.0,0.8571428571430001,0.14285714285700002,Eukaryota,7,1,0.410116318288,1.25,-0.251282051282,False
A9UQ44,0.0,0.0,0.0,0.777777777778,0.222222222222,Eukaryota,9,0,0.529706199058,1.72222222222,-0.3875,False
A9UQ46,0.615384615385,0.0,0.307692307692,0.0,0.0769230769231,Cellular_organisms,13,0,0.8587409130060001,0.769230769231,-0.119047619048,True
A9UQ47,0.0,0.0,0.0,0.875,0.125,Eukaryota,8,0,0.37677016125600005,0.928571428571,-0.125,False
A9UQ48,0.3,0.0,0.4,0.3,0.0,Euk+Bac,10,0,1.08889997535,1.4,0.214285714286,False
A9UQ49,0.0,0.0,0.0,0.0,1.0,Opisthokonta,2,1,-0.0,4.0,-3.0,False
