,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
Q9NX07,Eukaryota,Opisthokonta,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
P35914,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Cellular_organisms,Euk+Bac,Cellular_organisms,Euk+Bac,Euk+Bac,Euk+Bac,Cellular_organisms,Euk+Bac
Q14507,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
Q9BZE7,Opisthokonta,Eumetazoa,Eumetazoa,Opisthokonta,None,Eukaryota,Opisthokonta,Eumetazoa,Opisthokonta,Eukaryota,None,Eumetazoa,Eumetazoa
Q9C0H6,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Euk+Bac
Q16609,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,None,Opisthokonta,Opisthokonta,Eukaryota,Eumetazoa,Eukaryota,None,Eumetazoa,Eukaryota
Q7RTY0,Vertebrata,Euk+Bac,Vertebrata,Euk+Bac,Vertebrata,Euk+Bac,Euk+Bac,Eumetazoa,Euk+Bac,Eumetazoa,Euk+Bac,Cellular_organisms,Euk+Bac
Q9UKN5,Opisthokonta,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta
Q9NZQ3,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa,Eukaryota,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Opisthokonta,Eumetazoa
O75368,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eukaryota,Vertebrata,Eumetazoa,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Eukaryota
Q8NGJ0,Mammalia,Mammalia,Vertebrata,Mammalia,Mammalia,Mammalia,None,Mammalia,Eumetazoa,Mammalia,Vertebrata,Vertebrata,Vertebrata
O94782,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Opisthokonta,Opisthokonta,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota
O43677,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
Q15365,Mammalia,Mammalia,Eukaryota,Opisthokonta,Mammalia,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota
Q96K12,Mammalia,Mammalia,Eumetazoa,Mammalia,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eumetazoa
Q9UKQ2,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa,None,Opisthokonta,Opisthokonta,Opisthokonta
Q8NHY6,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Mammalia,None,Mammalia,Eukaryota,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa
Q674X7,Eumetazoa,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota
Q96J77,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,None,Eumetazoa,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
ENSP00000348221,None,None,None,None,None,None,None,None,None,None,None,Mammalia,Mammalia
Q99595,Vertebrata,Vertebrata,Opisthokonta,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q8IYB9,Mammalia,Mammalia,Mammalia,Opisthokonta,Mammalia,Mammalia,None,Mammalia,Eukaryota,Mammalia,Opisthokonta,Opisthokonta,Eukaryota
Q14190,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P06753,Vertebrata,Mammalia,Eumetazoa,Vertebrata,Euk+Bac,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta,Opisthokonta,Euk+Bac,Eukaryota,Euk_Archaea
P78369,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
ENSP00000402391,None,None,None,None,None,None,Eukaryota,Opisthokonta,Eukaryota,Opisthokonta,Eumetazoa,Eukaryota,Eukaryota
Q96NS5,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Euk+Bac,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Euk+Bac,Eukaryota,Eukaryota
Q53EZ4,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Euk_Archaea
Q8NGT7,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Eumetazoa,Mammalia,Vertebrata,Vertebrata,Vertebrata
P29372,Euk+Bac,Euk+Bac,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
P01031,Vertebrata,Euk+Bac,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Euk+Bac,None,Euk+Bac,Eumetazoa,Euk+Bac
Q6ZVK8,Euk+Bac,Eumetazoa,Eumetazoa,Eumetazoa,Euk+Bac,Cellular_organisms,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Euk+Bac,Cellular_organisms,Cellular_organisms
O95382,Mammalia,Eukaryota,Mammalia,Vertebrata,Mammalia,Mammalia,Eukaryota,Opisthokonta,Eumetazoa,None,Euk+Bac,Eukaryota,Eukaryota
Q6F5E8,Opisthokonta,Opisthokonta,Mammalia,Opisthokonta,Vertebrata,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P0CI25,None,None,None,None,None,None,None,Mammalia,Eukaryota,Mammalia,None,Vertebrata,Eumetazoa
O14490,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Opisthokonta,Eumetazoa,Vertebrata
Q8NCM8,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota
Q6ZMS4,None,None,Mammalia,Vertebrata,Mammalia,Mammalia,None,Mammalia,Eukaryota,Mammalia,Opisthokonta,Opisthokonta,Eukaryota
P19634,Vertebrata,Euk+Bac,Vertebrata,Vertebrata,Vertebrata,Euk+Bac,Eumetazoa,Euk+Bac,Opisthokonta,Euk+Bac,Cellular_organisms,Euk+Bac,Cellular_organisms
Q6UVK1,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q96FV3,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
Q9H4M3,Mammalia,Vertebrata,Vertebrata,Mammalia,Opisthokonta,Eukaryota,None,Eumetazoa,Eukaryota,Eumetazoa,Opisthokonta,Eumetazoa,Eumetazoa
P15259,Vertebrata,Vertebrata,Cellular_organisms,Vertebrata,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Euk+Bac,Cellular_organisms,Cellular_organisms,Cellular_organisms,Euk+Bac
Q96SZ5,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P0C0L4,None,None,None,None,None,Mammalia,Eumetazoa,Eumetazoa,Euk+Bac,None,None,Eumetazoa,Euk+Bac
P61296,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q9UN71,Mammalia,Mammalia,Vertebrata,Mammalia,None,Mammalia,None,Vertebrata,Eumetazoa,Vertebrata,None,Eumetazoa,Eumetazoa
O15537,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,None,Eukaryota,Eukaryota,Vertebrata,Eumetazoa,Eumetazoa,None,Eukaryota,Eukaryota
O43615,Euk+Bac,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota,Euk+Bac,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q13946,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
Q8N1N2,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia
Q08828,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Euk+Bac,Eukaryota,Eukaryota
A4D1Z8,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Eumetazoa,Vertebrata
O43683,Eukaryota,Eukaryota,Vertebrata,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Opisthokonta
Q9NQZ8,Mammalia,Mammalia,Vertebrata,Mammalia,Mammalia,Mammalia,None,Mammalia,Eukaryota,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota
Q16401,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
O00151,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta
P56962,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
Q96P66,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q6PJ61,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata
Q0VDI3,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa
Q9H7D7,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q6ZRC1,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia
Q5EBL4,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P17025,Mammalia,Mammalia,Vertebrata,Eumetazoa,Mammalia,Mammalia,None,Mammalia,Eukaryota,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta
Q9NUS5,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
P46934,Vertebrata,Opisthokonta,Mammalia,Mammalia,Vertebrata,Opisthokonta,Opisthokonta,Eukaryota,Opisthokonta,None,Eukaryota,Opisthokonta,Eukaryota
Q15629,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota
Q16799,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Euk+Bac,Eukaryota,Eumetazoa
P36402,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q8NGX1,None,None,None,None,Mammalia,None,None,Mammalia,Eumetazoa,Mammalia,Vertebrata,Mammalia,Eumetazoa
Q96S66,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q14681,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
Q8WTW3,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q8WXG8,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eumetazoa,Eukaryota
O60359,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q5M8T2,Opisthokonta,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
Q96C01,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P17677,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Vertebrata
Q01668,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Opisthokonta,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota
P26992,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa
P35226,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta
Q9BY76,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta
Q99570,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q99895,Mammalia,Mammalia,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Mammalia,Euk+Bac,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa
Q96R47,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,None,Mammalia,Eumetazoa,Mammalia,Vertebrata,Vertebrata,Vertebrata
Q8TCV5,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa
Q96JF0,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota
Q9BZ23,Vertebrata,Eukaryota,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Euk_Archaea,Euk_Archaea,Euk_Archaea,Eukaryota
Q05682,Vertebrata,Vertebrata,Vertebrata,Euk+Bac,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Euk+Bac,Vertebrata,Vertebrata,Vertebrata
P11055,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,Mammalia,Eukaryota,Eukaryota,Cellular_organisms,None,Eukaryota,Eukaryota,Euk+Bac
Q9ULG3,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia
P23435,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q13349,Mammalia,Vertebrata,Mammalia,Mammalia,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q6NUS6,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Vertebrata,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9Y247,Mammalia,Mammalia,Eukaryota,Mammalia,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q69384,None,None,Mammalia,None,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,None,Mammalia
P15586,Opisthokonta,Opisthokonta,Opisthokonta,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Opisthokonta
Q96S53,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac
Q8NHV5,Opisthokonta,Eumetazoa,Mammalia,Eumetazoa,None,Opisthokonta,Opisthokonta,Eumetazoa,Mammalia,Opisthokonta,None,Eumetazoa,Opisthokonta
ENSP00000362696,Mammalia,None,None,None,None,Mammalia,None,None,Mammalia,Mammalia,None,None,None
Q9H7P9,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Eumetazoa,Vertebrata,Opisthokonta,Mammalia,Opisthokonta,Eukaryota,Eumetazoa,Opisthokonta
P61927,Euk_Archaea,Eukaryota,Eukaryota,Eukaryota,Euk_Archaea,Euk_Archaea,Eumetazoa,Eukaryota,Euk_Archaea,Euk_Archaea,Euk_Archaea,Euk_Archaea,Euk_Archaea
Q96A84,Vertebrata,Vertebrata,Vertebrata,Mammalia,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Euk+Bac,Eumetazoa,Vertebrata
O14775,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota,Cellular_organisms
Q9BYU1,Mammalia,Mammalia,Vertebrata,Vertebrata,Mammalia,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota
Q9H2M3,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Euk+Bac,None,Euk+Bac,Eukaryota,Mammalia,Cellular_organisms,Euk+Bac,Euk+Bac
Q9P2F9,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eumetazoa,Opisthokonta,Opisthokonta,Eukaryota
Q8NGE7,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Eumetazoa,Mammalia,Eumetazoa,Vertebrata,Vertebrata
Q9Y675,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Mammalia
Q9P086,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa
P56880,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata
P14061,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Cellular_organisms,Cellular_organisms,Opisthokonta,Cellular_organisms,Eukaryota,Cellular_organisms,Cellular_organisms,Euk_Archaea,Euk_Archaea
Q9H2X8,Mammalia,Vertebrata,Vertebrata,Mammalia,Eukaryota,Vertebrata,None,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Vertebrata,Vertebrata
Q96RD6,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa
Q9H295,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata
Q9UDX3,Mammalia,Mammalia,Eumetazoa,Eukaryota,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota
Q6PCB6,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Euk+Bac,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
Q8NC26,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Opisthokonta,Eumetazoa,Eumetazoa
Q9HAZ2,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta
P15090,Vertebrata,Mammalia,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,None,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P56211,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta
Q86UX7,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q12889,Opisthokonta,Opisthokonta,Mammalia,Mammalia,Mammalia,Eukaryota,Eukaryota,Cellular_organisms,Cellular_organisms,Opisthokonta,Cellular_organisms,Euk+Bac,Euk+Bac
Q70EL4,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,None,Eukaryota,Eukaryota,Eukaryota
Q5JSH3,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota
B8ZZ34,None,None,None,None,None,Mammalia,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
P82650,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa
ENSP00000388798,None,None,None,None,None,Eumetazoa,None,None,Eumetazoa,Opisthokonta,None,Eumetazoa,Eukaryota
Q9NUP9,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta
Q8N2I2,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Eukaryota,Vertebrata,Eumetazoa,Opisthokonta,Eumetazoa
Q9NX00,Vertebrata,Vertebrata,Mammalia,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
Q96GW7,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa
P00167,Eumetazoa,Opisthokonta,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q8TDB8,Mammalia,Mammalia,Eumetazoa,Opisthokonta,Mammalia,Opisthokonta,Euk+Bac,Euk+Bac,Opisthokonta,Eukaryota,Euk+Bac,Euk+Bac,Eukaryota
O00338,Mammalia,Mammalia,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa,Euk+Bac,None,Euk+Bac,Eukaryota,Eukaryota
Q99942,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9Y2D0,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac
Q6ZP57,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,None,None
Q9BWQ6,Mammalia,Eukaryota,Eukaryota,Eukaryota,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q2V2M9,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,None,Eukaryota,Eukaryota,Eumetazoa
A6NI15,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
Q9NS28,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
