,FractionLDOs
Q8N7R0,1.0
O14976,0.0
Q8N7R7,0.42857142857142855
O14974,0.9090909090909091
O14975,1.0
O14978,1.0
O14979,0.8571428571428571
O95302,1.0
Q8IW70,0.0
Q9GZP9,0.5
Q9GZP7,0.2
P09848,0.0
Q9GZP1,0.0
Q9H9A6,0.875
P49448,0.25
O75027,0.6666666666666666
Q8IZV5,1.0
Q8IZV2,0.4
Q8IZ73,0.0
Q05516,0.5555555555555556
P49441,0.7
Q6UWE0,1.0
P49447,0.75
Q8IW75,0.6666666666666666
Q8IWZ3,0.875
Q9HCU0,0.6
Q8IWZ5,1.0
Q8IWZ4,1.0
P11388,0.0
O75832,1.0
Q9HCU9,0.0
P62380,0.0
A8MW92,0.0
Q96PP8,0.5714285714285714
Q96PP9,0.5
Q3SY52,1.0
Q96NY7,0.5
Q3SY56,0.5714285714285714
Q9UNA3,0.16666666666666666
Q9UNA0,0.8888888888888888
Q9UNA1,0.7272727272727273
Q9UNA4,0.3333333333333333
A6NIK2,0.8888888888888888
Q96MP5,1.0
Q13401,1.0
Q7Z2X7,1.0
Q7Z2X4,0.75
Q13409,0.0
P05787,1.0
Q9HAK2,0.5714285714285714
P05783,1.0
P11169,0.5
P11168,0.5
Q9BUZ4,0.75
P11161,1.0
Q8NGX8,0.5555555555555556
Q6P2D0,1.0
P01861,1.0
P01860,1.0
Q5XLA6,0.8
Q96GE6,1.0
P50851,0.0
Q96GE4,1.0
Q96GE5,0.875
P21757,0.0
Q9Y5G2,0.8888888888888888
O95718,0.5
Q6AZZ1,0.2857142857142857
Q13542,0.3333333333333333
P48061,0.0
Q6N069,1.0
Q13546,1.0
O95716,1.0
Q9NY91,1.0
Q9NY93,0.8888888888888888
Q9NY97,0.3333333333333333
P47869,0.42857142857142855
Q9NY99,0.0
O00222,0.7272727272727273
O00221,0.9
O00220,1.0
Q96J02,0.8888888888888888
Q9UBC0,0.75
Q9UBC2,0.5454545454545454
Q9UBC3,0.5
P55318,0.4444444444444444
Q9UBC5,1.0
P50148,0.2
Q8IY84,1.0
Q96BM9,0.36363636363636365
Q9NQ66,0.625
Q96BM0,0.0
P33908,0.0
P0C645,0.3333333333333333
P0C646,0.5
Q9BVX2,0.8333333333333334
Q5H9J9,0.2222222222222222
P80421,1.0
P80422,1.0
Q9NQ90,0.5555555555555556
Q9NQ94,1.0
Q9NV64,0.0
Q6V9R5,1.0
P18433,0.25
Q5QJ74,0.09090909090909091
P33552,0.75
Q6K0P9,1.0
Q5VWZ2,0.375
P10644,0.5
O00148,0.8888888888888888
O15061,1.0
P29317,0.7272727272727273
Q12946,0.5
O15060,1.0
P35998,0.8
Q86XK7,0.8888888888888888
Q9Y646,0.8181818181818182
Q9BV57,0.0
Q86WN2,0.5714285714285714
Q86UE3,0.5
Q86UE6,0.875
Q9NQL9,0.3333333333333333
P10643,0.9
Q9NQL2,0.5
Q92956,0.625
Q5SZK8,0.0
Q9P278,0.25
Q9UIF8,0.0
Q9UIF9,0.0
P01782,1.0
Q9P272,0.0
P01781,1.0
Q9P275,1.0
P51813,0.14285714285714285
P51811,0.8181818181818182
P51817,1.0
P51814,0.5
Q9P2K5,1.0
Q969M2,0.5
Q969M3,0.6
P02787,0.0
P02786,0.75
O60447,1.0
Q8TAF7,1.0
Q9BZY9,0.6
Q9P2K3,0.0
Q8TAF8,0.625
O60449,0.14285714285714285
P02788,0.0
P07237,0.3
Q9NZM6,0.42857142857142855
P07550,0.6
O14493,1.0
O14492,0.75
O14495,0.6
O14494,0.3333333333333333
O14497,0.3333333333333333
Q9UKT9,0.9
Q6ZUB1,1.0
P09067,1.0
Q9NZM3,0.625
Q5JS37,0.25
Q9UKT6,1.0
O95925,0.1111111111111111
P0C869,0.4
Q8NFW5,0.7
P35372,0.8
Q8NFW1,0.4444444444444444
Q86TI0,0.8571428571428571
P0C860,1.0
Q86TI2,0.75
P0C862,0.6363636363636364
P0C866,1.0
A0A5B9,0.5
Q9NRR8,0.2
Q64ET8,1.0
Q9NRR2,0.8571428571428571
Q9NRR3,0.0
P23083,0.75
Q9NRR6,0.42857142857142855
Q9NRR5,0.6
P28370,0.8333333333333334
Q5JR12,0.8888888888888888
P39086,0.4444444444444444
P43632,1.0
Q92547,0.0
Q92545,0.0
Q92544,0.2
P0C1S8,1.0
P30825,0.8
Q5T7M4,0.25
Q5T7M9,0.14285714285714285
A1L390,0.8888888888888888
P20340,1.0
P05412,0.0
P05413,0.0
Q9HAV0,1.0
Q9HAV7,0.0
Q9HAV4,0.0
P22557,1.0
Q6PJF5,0.25
Q96SB4,1.0
Q96SB3,0.6
Q6A163,1.0
Q6A162,0.8888888888888888
Q9H270,0.0
Q14457,1.0
Q8WU10,1.0
Q8WU17,0.3333333333333333
Q14451,0.1111111111111111
P14652,0.8333333333333334
Q8TEB7,0.8571428571428571
Q9Y3Q8,0.25
Q9Y3Q7,0.7142857142857143
Q8NEU8,0.7
Q9Y3Q4,0.7142857142857143
Q9Y3Q3,0.875
O75096,0.6
Q9Y3Q0,0.5
Q659C4,0.0
P14778,0.8181818181818182
Q5UE93,0.0
P26951,0.875
Q8N119,0.5555555555555556
Q8N118,0.875
O75147,1.0
Q8N612,0.6
Q8NGP9,0.7142857142857143
P26599,0.2857142857142857
Q9H5X1,0.8333333333333334
Q99571,0.1111111111111111
Q02985,1.0
Q99576,0.4
Q5T1M5,1.0
Q99574,0.625
Q99578,1.0
Q9BQA1,0.7
Q6UXN2,0.6
Q6PL45,0.0
A6NJ08,0.75
Q5W0V3,0.3333333333333333
Q9Y5G3,0.8888888888888888
P11597,0.8
Q9Y5G0,0.8888888888888888
Q9Y5G7,0.8888888888888888
Q9Y5G6,0.5
Q9Y5G5,0.5
Q9Y5G4,0.8888888888888888
P36507,0.8333333333333334
Q9Y5G9,1.0
Q9Y5G8,0.5
Q8IXI1,0.0
Q9HDB8,0.5
Q8IXI2,0.0
P19367,0.8333333333333334
Q9NX52,0.2
P0CJ87,0.5
Q16322,0.5
P07316,1.0
P07315,1.0
P07311,0.125
Q2M1K9,1.0
Q05DH4,0.5
Q6UWJ8,0.4444444444444444
Q5VTH9,1.0
Q14872,1.0
Q8NI17,1.0
Q5TAQ9,1.0
Q49A17,0.5714285714285714
Q9BRA2,0.18181818181818182
Q9H6H4,0.6666666666666666
Q9BRA0,0.4444444444444444
Q9UKP4,0.5
P22455,0.3
P22459,0.6
Q9NZG7,0.25
Q8NGG7,0.7777777777777778
O14709,1.0
Q8NGG1,0.7777777777777778
A6NND4,0.2857142857142857
P15291,0.5
Q96A28,0.6666666666666666
P50443,0.75
Q9H9S4,0.5
A4D1Z8,1.0
P50336,0.0
Q96A23,0.2
Q9UJX2,1.0
Q8NCL4,0.1111111111111111
Q9HBT8,1.0
Q5BJH7,0.16666666666666666
Q9NR71,0.0
Q5T4T1,0.0
P56470,0.6666666666666666
Q9HBT6,0.9
Q9HBT7,0.5
Q075Z2,0.16666666666666666
Q9NUK0,0.5
P84085,0.16666666666666666
Q96N96,0.625
Q96N95,0.8
Q9P2T1,0.5
Q96TC7,0.75
Q96KQ7,0.8333333333333334
Q03167,0.6666666666666666
Q68CZ6,0.5833333333333334
Q6ZRP0,0.6666666666666666
Q6ZRP7,0.0
P13995,0.6666666666666666
Q9ULB1,1.0
P34903,0.5
Q96C45,0.5
Q9ULB4,0.4
Q03169,0.7
Q9Y2R2,0.3333333333333333
Q5T7P8,0.0
P84550,0.0
Q9Y2R4,0.8888888888888888
Q9NTQ9,0.5555555555555556
Q68CZ2,0.5
Q9Y2R9,0.0
O60879,0.8888888888888888
P30048,1.0
Q9UPU7,0.4
P30043,1.0
P30042,0.0
P40313,0.6
Q96EF0,0.5
P17752,0.125
P55786,1.0
P25105,1.0
P25103,0.8
P25100,0.6
P25101,0.7777777777777778
Q14094,0.7777777777777778
P08922,1.0
P13667,1.0
P13196,1.0
Q86VD1,0.5555555555555556
P57789,0.0
Q4ZG55,0.5
O00560,0.0
Q9NNZ3,0.0
O00562,0.5
Q8N2H9,0.5
Q96S42,0.0
Q9UM73,1.0
P51170,0.25
Q8NHM5,0.0
A0PK00,0.4
Q8WWZ1,0.8888888888888888
O15156,1.0
O15155,0.125
P51178,0.5714285714285714
Q8WWZ4,0.3333333333333333
Q8WWZ7,0.14285714285714285
Q8TE04,0.16666666666666666
Q96R08,0.6666666666666666
Q96R09,0.6666666666666666
Q8N344,0.3333333333333333
Q96R05,1.0
Q9UBX1,0.7142857142857143
Q3B820,0.5
P78426,0.8333333333333334
Q9Y324,0.0
Q9Y450,0.5
Q08116,0.2
Q8NBF1,0.375
Q9H869,0.0
Q9H714,0.0
Q9Y2T1,1.0
Q92930,1.0
Q9Y458,0.6666666666666666
Q9H2T7,0.75
Q92935,0.5
Q8WXI3,1.0
Q99909,0.1
Q9UQ13,0.7142857142857143
Q9Y2T2,0.0
Q15173,0.5
P15907,0.6
Q86VP1,1.0
P15559,0.3333333333333333
Q14202,0.5
Q14203,0.5833333333333334
Q14201,0.1111111111111111
Q7L5A8,0.0
Q14204,0.0
O75323,0.0
Q14209,0.2
Q6UWU2,0.6666666666666666
P00338,1.0
Q8NGH5,0.7142857142857143
Q8NGH7,0.625
Q9Y4H2,0.0
Q8NGH3,0.7142857142857143
P68036,0.0
Q8NGH8,0.7142857142857143
Q8NGH9,0.5
P68032,1.0
Q15915,0.8571428571428571
P24347,0.42857142857142855
Q6NUS6,0.5555555555555556
Q15911,0.5
Q15910,0.0
O43167,0.5454545454545454
O43166,0.42857142857142855
O43169,0.6666666666666666
P19174,0.6666666666666666
Q6NUS8,0.42857142857142855
Q8N6T3,0.5
Q8N6T7,1.0
P35414,0.8
P35410,0.6
Q9H3Z4,0.8571428571428571
Q86Z02,0.14285714285714285
O94992,0.2
Q86YN6,0.75
P41440,0.5
O14958,0.8
Q8N7P7,0.5
O14950,0.0
Q8N7P1,0.3333333333333333
Q8N7P3,0.7
Q9GZV9,1.0
Q9GZV3,0.0
Q9GZV5,0.5
Q9GZV4,0.16666666666666666
Q9GZV7,0.2727272727272727
A1IGU5,0.16666666666666666
Q8WWW0,0.3333333333333333
Q9P0L1,0.5
Q8IZT8,0.3333333333333333
P36269,0.16666666666666666
P27361,1.0
A2RUU4,0.6666666666666666
P15336,0.2
Q8IWT6,0.8888888888888888
Q8IWT1,1.0
O60264,0.75
O60266,0.0
P29474,1.0
Q96MN2,0.625
Q96PR1,0.5
Q6PIV2,0.1111111111111111
Q9Y619,0.16666666666666666
Q96MN9,1.0
Q6NUK1,0.0
Q6PIV7,0.6
Q15645,0.7
Q15646,0.4
Q9Y614,1.0
Q15642,1.0
P98187,0.8571428571428571
P98182,0.8888888888888888
Q9BUX1,0.2
P45381,0.6666666666666666
Q13425,0.3333333333333333
Q13424,0.5714285714285714
Q13422,0.9090909090909091
Q13421,0.875
O95486,0.4
Q6Q6R5,0.7777777777777778
Q5JSP0,0.5
P63261,1.0
P63267,1.0
Q147U1,0.5
Q96M94,0.2222222222222222
Q6NSZ9,1.0
Q96M96,0.8
Q96M91,1.0
Q2M3X9,1.0
Q96M93,0.5555555555555556
Q63HK3,0.8571428571428571
Q96M98,0.0
Q13522,0.5
Q96GG9,0.2222222222222222
Q13520,0.0
Q13526,0.3333333333333333
P48730,0.5
Q8NHP8,0.4
P48735,0.5
P48736,0.4
P48739,0.0
Q8NHP1,0.25
Q8NHP6,0.5454545454545454
Q9NT68,0.2857142857142857
P37023,0.9090909090909091
Q3SY77,0.25
Q92731,0.0
A8MTI9,1.0
Q7L591,0.7272727272727273
Q7L592,0.0
Q8IWQ3,1.0
Q9UQC2,0.4
Q6ZS30,0.0
P48651,0.625
Q3KNW1,1.0
P32927,1.0
Q6ZN28,0.6666666666666666
P19827,0.7
P51788,0.2857142857142857
Q5T089,0.6666666666666666
Q9BYW1,0.8888888888888888
Q14993,0.5
P51786,1.0
Q14994,0.3333333333333333
P51784,1.0
P62136,0.0
P12107,0.5
P12109,0.6
Q6ZTQ4,0.375
Q7L775,0.1111111111111111
Q8WWM1,0.9
Q9UQ84,0.8888888888888888
Q9UQ80,0.1
A6NJ46,0.36363636363636365
Q5T2D2,0.6
Q86UG4,0.36363636363636365
P21108,1.0
Q49AA0,1.0
P29371,0.75
Q92974,0.9
P29373,1.0
P29375,0.0
P29374,1.0
P29376,1.0
Q9Y663,0.3333333333333333
Q9Y662,0.25
Q86XI6,0.2222222222222222
Q9BV35,1.0
Q9Y666,0.42857142857142855
Q6IF99,0.7142857142857143
Q5SZI1,0.0
Q9C000,0.5714285714285714
Q9UBE8,1.0
O00506,1.0
P00533,0.8888888888888888
Q969S8,0.14285714285714285
Q969S9,0.5
Q969G2,0.9090909090909091
P56645,0.5
Q8TAD8,0.5
P17032,1.0
Q8TAD4,1.0
O60462,0.875
Q8TAD2,0.5
Q96IR7,0.0
Q2VY69,1.0
Q96IR2,0.5714285714285714
Q8WYJ6,0.8571428571428571
Q9H1K4,0.2857142857142857
Q5VV52,1.0
O95185,0.14285714285714285
P29597,0.7
Q9NRP7,1.0
Q5T1Q4,0.3333333333333333
Q309B1,0.8333333333333334
Q09472,0.0
Q09470,0.3333333333333333
A6NP61,0.0
Q13277,0.9166666666666666
Q07837,0.0
Q9P2I0,0.8888888888888888
Q9Y6D5,0.8571428571428571
Q01668,0.3333333333333333
Q8WW59,0.75
Q9P2N7,0.0
A9UHW6,0.2857142857142857
Q7Z5M8,1.0
Q04828,0.5
P43652,0.8888888888888888
Q8WW52,0.875
Q7Z5M5,0.3333333333333333
P43657,1.0
Q86VQ1,0.5714285714285714
P08709,0.7777777777777778
Q9Y2A9,0.3333333333333333
P08684,0.9
P08686,1.0
Q9NTN9,0.7
P08134,0.8888888888888888
P16118,0.2
Q53FV1,0.25
P08133,0.5555555555555556
Q8N755,0.0
A6NCK2,0.3333333333333333
P54727,1.0
P29692,0.0
Q9UKR3,0.75
Q9UKR0,0.5
O95907,0.125
O95900,0.0
Q96SD1,0.625
Q8N0Y5,0.75
Q96QU6,0.0
Q8N0Y2,0.25
P54252,0.0
Q8NGN6,0.0
Q9H299,0.2
Q8N859,1.0
Q14432,0.5555555555555556
Q14435,0.14285714285714285
Q8NGN4,0.0
Q9H293,0.2
Q8NGN5,0.5
P14678,0.16666666666666666
P14679,0.0
Q8NEW0,1.0
Q8TB69,0.4
P14672,0.875
Q01085,0.7272727272727273
Q01082,1.0
Q8N136,1.0
Q8N135,0.8
Q01081,0.3333333333333333
Q8N9V2,1.0
Q8N9V3,1.0
Q765P7,0.0
P0CG39,1.0
Q9H4B8,1.0
P0CG31,1.0
P0CG32,0.6666666666666666
O15492,0.2
Q9H511,1.0
O15496,0.5
Q9H5Z1,0.5
O15499,0.3333333333333333
Q9H5Z6,0.375
Q9NYM4,1.0
Q8IV38,0.875
Q02218,0.25
Q99595,0.6
Q99594,0.5
Q9NYM9,0.125
Q99593,1.0
Q99592,1.0
P22003,0.5
P22001,0.5
P22004,0.3333333333333333
Q8NDX2,1.0
P10071,1.0
Q96HI0,0.0
P21926,0.3333333333333333
P21291,0.7272727272727273
Q9Y385,0.3333333333333333
Q9Y5I4,0.875
Q9Y5I7,0.6666666666666666
Q9Y5I1,1.0
Q9Y5I0,1.0
Q9Y5I3,0.5
Q9Y5I2,0.6666666666666666
Q9NX77,0.3333333333333333
Q9NX76,0.2222222222222222
O43448,0.5
Q9NX74,0.5
Q16342,0.0
Q16348,0.25
P62306,0.375
Q9UEW8,1.0
Q8WUN7,0.2
Q30201,1.0
Q96JS3,0.7142857142857143
Q9BZ81,0.4444444444444444
Q8NI38,0.8888888888888888
Q8IY49,0.3333333333333333
Q8NC96,0.3333333333333333
Q9BRG2,0.3333333333333333
Q8NI35,1.0
O14727,1.0
Q07617,1.0
Q03591,1.0
O76061,0.8333333333333334
Q96A05,0.18181818181818182
Q96IM9,0.2
A6NNB3,0.08333333333333333
A6NEV1,0.3333333333333333
Q6BCY4,0.6666666666666666
Q96A09,0.2857142857142857
Q96A08,0.2857142857142857
Q9NWM8,0.2222222222222222
P47736,0.2
Q8IXK2,0.16666666666666666
Q92932,0.2
Q8IXK0,0.3333333333333333
Q96DZ5,0.0
P55265,0.5
P30203,1.0
Q9P2E7,0.9
Q4W5G0,0.2
Q9NR55,0.5
Q8NCB2,1.0
Q9NR50,0.25
Q9P2E9,1.0
A6NKH3,0.7142857142857143
Q8N7M0,0.0
Q96KS9,0.5
Q96KS0,0.2
P49716,0.625
P49711,1.0
Q6P499,0.5555555555555556
Q6MZW2,1.0
P11912,0.8888888888888888
Q5JYT7,0.8
O60896,0.125
O60894,0.125
O60895,0.14285714285714285
O60890,0.75
Q8N8Q8,0.25
Q8N8Q9,0.0
Q8N8Q1,0.9090909090909091
Q9UDX3,0.375
P13646,1.0
P13647,0.9
P13640,0.4
Q9HBV1,1.0
P08908,0.7142857142857143
Q9NPG2,0.0
Q07157,1.0
Q96H15,0.25
P55851,0.3333333333333333
Q15067,0.3333333333333333
P55854,0.25
P17612,1.0
P98077,0.6666666666666666
Q9UM19,0.5555555555555556
Q9H7D0,0.4
Q9UM11,1.0
Q05BQ5,0.0
Q8WWX8,1.0
O95221,0.42857142857142855
Q9NP66,1.0
O95222,0.6666666666666666
Q8NH76,0.7142857142857143
O15131,0.16666666666666666
Q96A61,1.0
Q5T3J6,1.0
Q7L014,1.0
Q9Y6K1,0.0
Q92914,1.0
Q9H2V7,0.2857142857142857
Q6ZV29,0.0
Q92911,1.0
P51991,0.8571428571428571
Q92918,1.0
Q5T2L2,0.5
P48741,1.0
P29120,0.3
Q9Y305,0.25
P29122,0.6666666666666666
P21731,0.625
P21730,0.7777777777777778
Q08462,0.0
Q494W8,0.8333333333333334
Q8N4P2,0.0
Q9UGK8,0.375
Q96AH8,1.0
P15927,0.16666666666666666
P04118,0.0
Q9UGK3,0.14285714285714285
Q96AH0,0.1
P00352,0.25
Q9H596,0.5555555555555556
P36543,0.0
P35789,0.6666666666666666
Q99217,0.5
Q8IYL9,1.0
Q9BXJ8,0.0
Q9BXJ9,1.0
Q8NGF8,0.7142857142857143
Q8NGF9,0.5
Q9BXJ4,0.6666666666666666
Q8NGF7,0.6666666666666666
Q8NGF4,0.6
Q86XT4,1.0
Q9BXJ0,0.45454545454545453
Q86XT2,0.3
Q8NGF0,0.5714285714285714
Q8NGF1,1.0
O43639,0.8888888888888888
O43638,0.7
Q15937,0.5
Q15935,1.0
O43147,0.4
Q9UGC7,0.0
Q92664,0.3333333333333333
Q96LR5,0.3333333333333333
Q86YH2,1.0
Q6ZQW0,0.0
Q86YH6,0.7
Q6NT76,1.0
Q05086,0.75
Q05084,0.0
P20062,0.375
Q8TC84,1.0
Q8TAY7,0.75
P42261,0.375
P42262,0.4444444444444444
P42263,0.4444444444444444
Q9GZT3,0.3333333333333333
A6NLC8,0.3333333333333333
Q9GZT6,0.0
Q9GZT5,0.0
Q9GZT4,0.0
A6NKU9,1.0
Q9GZT9,0.2727272727272727
Q9H336,0.3
Q9H334,0.5
Q8WYQ3,0.0
Q709F0,0.0
Q9H339,0.125
O60243,0.0
O60242,1.0
O60241,1.0
O60240,0.375
Q8IWV2,1.0
O60245,0.3
O75061,0.2857142857142857
O60248,0.6
O75064,0.0
Q13191,0.42857142857142855
Q8IWV8,0.16666666666666666
P19113,1.0
Q9NUG4,1.0
Q9UHQ9,0.5714285714285714
Q9UHQ1,1.0
Q15833,1.0
Q9UHQ4,0.0
Q5BJD5,0.375
Q9ULC5,0.3333333333333333
Q8WXW3,0.75
Q99436,0.4
Q7Z699,0.6666666666666666
Q99435,1.0
Q13443,0.6
P0C264,1.0
Q13445,0.8888888888888888
Q13444,0.4444444444444444
Q99439,0.42857142857142855
Q96GA7,0.4
Q15599,1.0
P17181,0.2222222222222222
Q13508,0.1
Q4G176,1.0
Q13505,0.6666666666666666
Q13506,0.2
Q13507,0.625
Q5M8T2,0.3333333333333333
P48751,0.5
Q96PT3,0.16666666666666666
Q96PT4,0.2
Q9NWZ3,0.9090909090909091
Q9NWZ5,1.0
Q96BI3,0.3333333333333333
Q7Z3B4,0.5
Q96BI1,0.8571428571428571
Q7Z3B1,1.0
O95677,0.16666666666666666
Q7L576,0.25
O95674,0.0
Q9UQE7,0.5
Q8NH94,0.6
Q9HBE1,1.0
Q8NH90,0.7777777777777778
P0C604,1.0
Q8NH92,0.7142857142857143
Q6ZN06,0.6
Q6ZN04,0.16666666666666666
Q9BYU1,0.18181818181818182
Q9HBE5,1.0
A8MT65,1.0
Q6F5E8,0.4
Q16623,0.9166666666666666
Q16621,0.16666666666666666
Q16629,1.0
P51801,0.375
Q15431,1.0
Q06141,0.7142857142857143
Q9BS40,0.0
Q6S8J7,1.0
Q12908,0.25
Q9C026,1.0
Q9NXL2,0.75
Q9C029,1.0
P29350,0.375
Q12907,0.6
Q12906,1.0
Q12904,0.8571428571428571
Q2M1P5,1.0
O75525,0.3333333333333333
Q05481,0.5
Q9UBG0,0.14285714285714285
Q9UBG3,1.0
Q969Q0,0.25
Q969Q1,0.125
Q969Q4,1.0
P0C7A2,0.0
Q969Q6,0.6666666666666666
Q9Y519,0.0
O75521,1.0
Q7Z4G1,1.0
A2RRD8,0.4
Q86WS5,0.875
Q8IYS5,1.0
P27815,0.3333333333333333
A2RTX5,0.4
O60403,0.6666666666666666
Q8NEP9,1.0
O60404,0.75
P49902,0.0
P49903,0.0
Q9UJA3,0.6666666666666666
Q96IP4,0.2857142857142857
Q9UJA9,0.125
Q5GH70,0.5714285714285714
Q5GH72,0.25
Q5GH73,0.7142857142857143
Q8WYL5,0.0
Q5GH76,0.7142857142857143
Q5GH77,0.8
Q86TM6,0.5
Q13224,0.5
Q53EP0,0.625
Q07812,0.8
Q6P1K8,1.0
Q07817,0.14285714285714285
B2RXH2,0.3333333333333333
P78382,0.25
P78383,1.0
P78381,0.25
P78386,0.8888888888888888
P78385,0.8888888888888888
P05181,0.0
P05186,0.0
P05187,1.0
P14207,0.6
Q9NPZ5,0.4
P08246,0.8888888888888888
P01744,1.0
Q9Y6M5,1.0
P01742,1.0
P01743,0.6666666666666666
Q86VS8,0.5
Q6ZMD2,0.2857142857142857
Q12999,0.1111111111111111
O75908,1.0
O75909,0.0
Q9H106,1.0
Q05940,0.9
P08118,0.6
P20382,0.1111111111111111
Q3KP31,1.0
A6NCM1,0.6
Q96SF2,0.75
Q96SF7,0.75
P05452,1.0
P17405,0.5714285714285714
Q1L5Z9,0.125
Q495Y7,0.6666666666666666
P01298,1.0
P01568,0.5714285714285714
P01569,0.5714285714285714
Q8N148,0.5714285714285714
P01562,1.0
P01563,0.5
Q9UKP6,0.7777777777777778
P06241,0.2222222222222222
P01566,1.0
P01567,0.8
Q9UKP3,0.16666666666666666
P17535,0.25
Q5TBK1,0.0
Q13296,0.5
P54277,0.0
Q13291,0.3333333333333333
P00167,0.3333333333333333
Q6QNK2,0.8
Q99608,0.4
P32314,0.4
P05538,0.6666666666666666
Q8TB40,1.0
P0CG12,0.875
P62750,0.125
P18031,0.3333333333333333
P22392,0.5
Q96P16,0.0
Q96P11,0.625
O43822,1.0
Q5QGZ9,0.0
Q8WW32,0.8333333333333334
Q8WW33,0.0
Q92585,0.0
Q92581,0.7142857142857143
Q8WW38,0.125
Q8IV16,1.0
Q8IV13,0.3333333333333333
O43286,0.5714285714285714
O43281,0.625
Q9NYC9,0.5
Q496Y0,1.0
P53675,0.4
P53674,0.1
P53677,0.0
P53671,1.0
A8MQ27,0.75
P53672,0.5
Q96RK0,1.0
A6NM36,0.2857142857142857
Q96RK4,1.0
Q14145,0.8888888888888888
Q14147,0.5
Q14410,0.25
Q14141,0.42857142857142855
Q14416,1.0
Q14142,0.75
Q14149,0.2
Q8WVY7,0.8333333333333334
P19634,0.6666666666666666
P16112,0.4
Q8N3E9,0.5
Q8IUS5,1.0
Q8WUA2,0.875
O43462,0.0
O43463,0.1111111111111111
P07357,0.8888888888888888
P15121,0.16666666666666666
P19320,1.0
P07358,0.9
Q96JQ0,0.6666666666666666
Q16819,0.5714285714285714
Q96JQ5,0.125
Q16363,1.0
Q9H0F5,0.6
Q16816,1.0
Q0D2J5,1.0
Q9UBF9,1.0
Q6UWN8,0.0
Q8WUH2,0.0
Q8IZY2,0.4
Q6UWN0,0.5555555555555556
Q6UWN5,0.6
Q6P2M8,0.5
Q2L6G1,1.0
Q9NSU2,0.3333333333333333
Q9NZC3,1.0
Q9NZC2,0.5
O00294,0.2857142857142857
Q9NZC7,1.0
Q9NZC9,0.4444444444444444
Q9HBX9,0.8888888888888888
A6NET4,0.7777777777777778
Q9UDX4,0.5
Q9UBF1,0.4
A4D1F6,0.6666666666666666
Q96DD7,0.0
Q5U651,0.8333333333333334
Q2L6G8,0.5
Q6UXT9,0.75
Q9Y5K6,0.75
Q9Y5K3,0.0
Q9Y5K2,0.4444444444444444
P36544,0.4
Q6ICH7,0.0
P30260,1.0
Q9NR31,1.0
Q9NR30,0.875
Q9NR33,0.0
Q92782,0.625
Q9NR34,0.0
P49736,0.6666666666666666
A6NC51,0.0
Q8N7K0,1.0
P06400,0.6666666666666666
P06401,0.0
Q15438,0.5
O95672,0.5
O95670,0.2857142857142857
O95671,0.6666666666666666
P34947,1.0
Q15436,0.0
Q15437,0.4
O95678,0.8888888888888888
Q15435,1.0
Q8ND07,0.9166666666666666
Q9H6D3,0.5714285714285714
P12314,1.0
Q6NVY1,1.0
Q8TDE3,0.6
P30086,0.25
P12319,0.9
P12318,0.9
P06746,0.16666666666666666
P50591,0.0
Q96K83,1.0
Q9P291,0.5555555555555556
Q685J3,0.7142857142857143
P06748,0.2
Q9UN88,0.42857142857142855
Q29RF7,0.0
Q96EB6,1.0
B1AK53,0.8888888888888888
Q9BUA6,0.3333333333333333
Q8NF64,0.0
Q86SG2,0.8181818181818182
Q86SG5,1.0
Q86SG7,0.25
Q6DN03,0.6666666666666666
Q63HR2,0.6
P52333,0.6666666666666666
Q9BZR9,0.125
C9JJ37,1.0
P61073,0.7777777777777778
O95206,0.8888888888888888
Q15048,0.1111111111111111
O95202,0.6666666666666666
O95201,1.0
Q15043,1.0
P31689,0.875
Q96H35,0.3333333333333333
Q15040,0.0
Q15047,0.0
Q9UN36,0.5714285714285714
O95208,0.2
O15111,0.8181818181818182
Q96S86,0.3
Q9H7B4,0.375
O15119,0.75
O15118,0.8
Q99801,0.2727272727272727
Q8WWV3,0.0
P48634,0.5
O60341,1.0
Q58FF8,0.8571428571428571
P29728,0.36363636363636365
Q9UN37,0.625
Q16557,0.9
Q9NWR8,0.0
Q15427,1.0
A6NGN9,1.0
Q9BY27,0.6666666666666666
Q9P2V4,0.8
P31350,0.25
P18206,0.125
O15116,0.0
Q9BVA1,0.3333333333333333
Q9BVA0,1.0
Q9H2X8,0.0
Q9H2X9,0.42857142857142855
Q9H2X6,0.16666666666666666
P43080,0.5
Q9H2X3,0.8
Q9BT09,0.8571428571428571
P07437,0.5714285714285714
Q5T2N8,0.75
Q9Y490,1.0
Q9Y493,0.5
Q9Y496,1.0
Q9Y365,0.45454545454545453
Q01433,0.0
Q01432,0.14285714285714285
Q8N4V2,0.5
Q9Y5B6,0.0
P28676,0.875
P01178,0.0
Q9UGI9,0.0
P15498,0.6666666666666666
P10323,1.0
P10321,1.0
P15941,0.8181818181818182
P09769,0.2222222222222222
Q9BXT6,0.8
Q6UVJ0,0.6
Q9BXT4,0.8333333333333334
Q6P2P2,0.2
Q8IYR2,0.5
P00374,1.0
Q7Z6B7,0.4444444444444444
Q9BXT8,0.6
P08588,0.75
Q8NGD0,0.5
Q8NGD1,0.1
P08581,0.0
Q86XR2,0.25
Q8NGD5,0.5
Q9Y4L5,0.7
P52198,0.9
Q6J272,1.0
P58294,0.5
P42658,0.8
P49917,1.0
Q709C8,0.25
